DateTime,grid_demand_mwh,system_margin,renewable_output_mwh,stack_marginal_cost
[17/06/2025 06:00],49121.3,3402.3,2488.6,59.53
[17/06/2025 07:00],43601.1,2785.0,6678.6,104.28
[17/06/2025 08:00],40788.6,9011.6,6826.5,83.51
[17/06/2025 09:00],37883.7,8183.2,4504.5,83.29
[17/06/2025 10:00],43784.3,5568.1,1288.5,91.7
[17/06/2025 11:00],41141.7,5730.7,7315.5,83.4
[17/06/2025 12:00],42362.2,7886.0,5272.9,87.22
[17/06/2025 13:00],33425.5,3114.4,4182.3,91.18
[17/06/2025 14:00],49753.4,2086.2,6993.1,105.99
[17/06/2025 15:00],45430.8,6747.4,1525.8,57.07
[17/06/2025 16:00],31524.3,8993.5,807.1,87.64
[17/06/2025 17:00],40655.8,8826.2,2525.2,55.07
[17/06/2025 18:00],30487.1,7584.4,6648.7,70.52
[17/06/2025 19:00],41931.0,3854.7,2823.2,98.14
[17/06/2025 20:00],37408.5,6405.8,1417.8,37.11
[17/06/2025 21:00],35599.9,6981.6,7315.2,51.86
[17/06/2025 22:00],32851.4,3440.1,5485.3,48.37
[17/06/2025 23:00],48472.0,7143.6,7978.1,92.56
[18/06/2025 00:00],46604.3,3804.6,4149.5,101.54
[18/06/2025 01:00],30413.5,3595.9,2239.8,36.39
[18/06/2025 02:00],41457.5,7695.1,7578.5,95.68
[18/06/2025 03:00],38328.4,9631.4,7165.0,76.8
[18/06/2025 04:00],39168.8,2860.6,5188.0,68.26
[18/06/2025 05:00],42675.6,9741.9,7724.5,38.56
[18/06/2025 06:00],37796.9,2686.5,7545.2,77.4
[18/06/2025 07:00],47855.5,9385.1,1886.6,92.09
[18/06/2025 08:00],39501.7,9977.9,7624.4,53.07
[18/06/2025 09:00],37868.1,9178.7,1804.0,101.36
[18/06/2025 10:00],43652.5,3749.3,7543.3,82.64
[18/06/2025 11:00],32610.8,3315.4,6228.9,51.59
[18/06/2025 12:00],46945.7,3629.1,7840.6,52.84
[18/06/2025 13:00],47595.6,3260.5,7821.3,64.97
[18/06/2025 14:00],44406.7,8345.1,4942.6,54.98
[18/06/2025 15:00],47595.5,2610.3,5949.2,58.69
[18/06/2025 16:00],40906.6,6312.1,891.5,38.78
[18/06/2025 17:00],39246.7,8951.9,7310.1,44.88
[18/06/2025 18:00],39426.4,9811.4,2979.3,78.37
[18/06/2025 19:00],47291.1,5045.6,4964.5,101.13
[18/06/2025 20:00],33229.4,5469.2,4889.2,79.55
[18/06/2025 21:00],31598.1,3951.2,7318.3,79.64
[18/06/2025 22:00],35865.9,6226.5,1030.5,53.45
[18/06/2025 23:00],44936.7,8857.0,2703.8,46.71
[19/06/2025 00:00],40020.1,7111.4,5984.3,86.83
[19/06/2025 01:00],31315.7,2914.2,3696.0,36.94
[19/06/2025 02:00],40913.2,9714.0,4212.3,81.17
[19/06/2025 03:00],31857.0,2399.5,7141.7,107.32
[19/06/2025 04:00],39376.5,8908.9,6401.5,94.07
[19/06/2025 05:00],43395.8,2068.0,1860.6,48.52
[19/06/2025 06:00],32352.0,3079.2,1043.5,72.09
[19/06/2025 07:00],42828.5,5754.2,7336.3,88.44
[19/06/2025 08:00],30299.8,6058.7,7145.7,35.44
[19/06/2025 09:00],47720.4,9955.7,6224.4,105.81
[19/06/2025 10:00],49453.2,7216.2,5966.0,79.18
[19/06/2025 11:00],37625.5,9225.9,3766.6,103.92
[19/06/2025 12:00],37207.1,9072.0,6051.2,99.34
[19/06/2025 13:00],30649.3,8791.6,1917.6,105.32
[19/06/2025 14:00],47525.7,5434.8,4588.2,76.82
[19/06/2025 15:00],31523.4,6876.4,2820.9,81.94
[19/06/2025 16:00],33818.2,7311.4,5009.8,50.54
[19/06/2025 17:00],40619.7,8030.8,6247.5,38.66
[19/06/2025 18:00],30391.9,6676.5,7036.8,86.6
[19/06/2025 19:00],35434.4,4594.0,4095.5,73.76
[19/06/2025 20:00],49905.6,6400.0,7113.8,95.0
[19/06/2025 21:00],42696.0,9572.8,3282.1,95.92
[19/06/2025 22:00],33493.4,4655.8,5967.1,73.68
[19/06/2025 23:00],43679.8,2279.2,3851.6,43.92
[20/06/2025 00:00],40054.3,3677.3,2682.3,56.56
[20/06/2025 01:00],36407.6,2843.7,3611.7,68.5
[20/06/2025 02:00],38832.6,3872.1,6968.3,86.14
[20/06/2025 03:00],30465.9,8255.9,7520.0,49.33
[20/06/2025 04:00],39818.0,3123.8,1363.2,35.19
[20/06/2025 05:00],43719.3,9245.8,3635.4,67.71
[20/06/2025 06:00],45900.5,4467.0,3747.8,95.15
[20/06/2025 07:00],40196.7,2176.3,1426.4,44.91
[20/06/2025 08:00],30097.0,6520.6,3943.0,92.66
[20/06/2025 09:00],30335.8,9922.1,7147.3,40.01
[20/06/2025 10:00],37905.8,5413.1,3581.9,88.14
[20/06/2025 11:00],34016.9,3265.7,666.5,70.95
[20/06/2025 12:00],43354.3,5146.5,5648.1,63.19
[20/06/2025 13:00],46009.4,2603.1,3356.5,82.2
[20/06/2025 14:00],40428.7,6438.3,746.5,109.99
[20/06/2025 15:00],31084.7,9335.5,1749.2,91.41
[20/06/2025 16:00],49026.1,3940.4,5966.5,106.95
[20/06/2025 17:00],35118.5,9544.1,4295.5,101.87
[20/06/2025 18:00],44426.8,6097.9,4719.0,40.8
[20/06/2025 19:00],42339.0,6166.8,2840.1,91.8
[20/06/2025 20:00],41404.9,9180.1,3503.2,107.33
[20/06/2025 21:00],49424.6,5433.6,2435.0,90.86
[20/06/2025 22:00],43821.0,6294.7,5630.2,106.12
[20/06/2025 23:00],47822.2,2885.3,4388.8,67.1
[21/06/2025 00:00],32805.7,2150.0,6788.2,79.6
[21/06/2025 01:00],49574.6,4870.4,4556.1,58.2
[21/06/2025 02:00],30365.0,6453.5,5504.9,56.4
[21/06/2025 03:00],34902.2,4053.8,4435.8,96.77
[21/06/2025 04:00],38912.6,9208.6,4416.8,109.0
[21/06/2025 05:00],47905.9,9667.2,537.2,37.17
[21/06/2025 06:00],34668.6,3604.7,1327.5,67.69
[21/06/2025 07:00],36443.0,3077.4,6595.3,83.22
[21/06/2025 08:00],44258.1,6355.7,2103.1,75.36
[21/06/2025 09:00],30449.0,7264.7,524.0,94.18
[21/06/2025 10:00],49495.8,2393.4,3336.0,53.57
[21/06/2025 11:00],36333.1,4575.7,2077.9,85.55
[21/06/2025 12:00],49805.3,7664.8,3986.7,86.17
[21/06/2025 13:00],35506.9,7274.1,7854.2,106.53
[21/06/2025 14:00],47776.0,6195.1,5980.9,57.25
[21/06/2025 15:00],30758.8,4814.5,650.9,76.3
[21/06/2025 16:00],45205.6,7070.8,3566.1,96.9
[21/06/2025 17:00],43336.7,6583.7,1671.3,95.19
[21/06/2025 18:00],38975.3,8181.6,6239.3,103.97
[21/06/2025 19:00],43242.6,7713.0,5667.3,83.84
[21/06/2025 20:00],49714.6,4177.4,4669.0,40.25
[21/06/2025 21:00],31097.9,9144.1,7963.7,66.17
[21/06/2025 22:00],43622.2,7557.4,3988.0,50.74
[21/06/2025 23:00],46735.6,9646.1,6687.4,56.03
[22/06/2025 00:00],36561.7,6202.2,7986.5,67.33
[22/06/2025 01:00],49860.7,9856.2,5025.5,94.3
[22/06/2025 02:00],33297.3,4038.7,531.2,35.13
[22/06/2025 03:00],35346.6,2192.6,1306.6,108.68
[22/06/2025 04:00],47633.8,3246.8,1966.7,73.36
[22/06/2025 05:00],31397.2,6587.7,3692.2,108.35
[22/06/2025 06:00],31372.7,8261.5,4749.6,69.28
[22/06/2025 07:00],43568.9,5970.8,3039.1,42.55
[22/06/2025 08:00],31637.1,5029.6,2907.5,77.54
[22/06/2025 09:00],39896.1,3691.8,1243.5,77.83
[22/06/2025 10:00],33739.2,4304.5,3307.5,70.39
[22/06/2025 11:00],49290.6,8896.9,4666.8,81.91
[22/06/2025 12:00],41305.1,8909.2,3620.9,99.09
[22/06/2025 13:00],39409.4,8600.3,4004.5,46.56
[22/06/2025 14:00],48000.3,6705.2,6922.7,95.53
[22/06/2025 15:00],35823.9,7250.2,4836.7,84.44
[22/06/2025 16:00],47531.0,2933.3,2828.7,70.73
[22/06/2025 17:00],45335.6,5676.3,4274.7,96.68
[22/06/2025 18:00],38938.5,5930.1,3091.2,37.41
[22/06/2025 19:00],38725.4,9551.8,7899.8,64.95
[22/06/2025 20:00],38683.7,7260.0,3856.6,37.9
[22/06/2025 21:00],32188.2,4931.7,5025.8,93.14
[22/06/2025 22:00],33051.3,8913.3,7959.0,49.53
[22/06/2025 23:00],45068.5,6982.0,4320.7,102.81
[23/06/2025 00:00],38400.4,6812.0,2089.6,56.39
[23/06/2025 01:00],46892.9,4515.1,2674.5,59.86
[23/06/2025 02:00],48063.9,7126.9,6774.2,100.27
[23/06/2025 03:00],43846.3,2356.0,3870.2,66.42
[23/06/2025 04:00],49294.3,3564.4,4816.5,71.73
[23/06/2025 05:00],32117.0,2207.8,6896.6,91.29
[23/06/2025 06:00],31078.4,5137.3,4500.8,73.2
[23/06/2025 07:00],41700.1,8952.0,4841.0,65.98
[23/06/2025 08:00],36115.8,4079.6,633.3,59.64
[23/06/2025 09:00],49982.6,2082.0,578.7,101.01
[23/06/2025 10:00],32008.1,7399.0,7290.0,108.46
[23/06/2025 11:00],41332.8,7846.9,4494.7,48.44
[23/06/2025 12:00],42624.4,2658.4,6407.2,100.53
[23/06/2025 13:00],44182.4,2784.1,7483.5,51.99
[23/06/2025 14:00],31670.5,3107.4,3843.8,56.32
[23/06/2025 15:00],41552.0,7169.9,6390.5,78.44
[23/06/2025 16:00],46022.4,3168.2,6440.7,71.48
[23/06/2025 17:00],31462.3,8851.9,2179.5,36.99
[23/06/2025 18:00],47034.5,3457.4,6818.9,101.26
[23/06/2025 19:00],37138.5,7390.1,804.9,73.31
[23/06/2025 20:00],40544.6,9025.3,3868.9,45.19
[23/06/2025 21:00],44599.8,4753.6,1407.2,51.65
[23/06/2025 22:00],43273.8,8878.6,4730.7,100.04
[23/06/2025 23:00],35045.2,3710.8,5489.7,70.03
[24/06/2025 00:00],47998.0,9098.2,1043.6,49.33
[24/06/2025 01:00],46665.9,3729.2,3748.3,93.05
[24/06/2025 02:00],48439.5,4793.8,5613.8,79.95
[24/06/2025 03:00],47393.5,3747.1,1582.9,44.1
[24/06/2025 04:00],31961.8,6123.5,6236.6,73.68
[24/06/2025 05:00],41710.7,3048.4,4524.5,88.89
[24/06/2025 06:00],30683.6,9398.2,6993.0,82.2
[24/06/2025 07:00],31863.3,3319.1,7699.0,40.63
[24/06/2025 08:00],35059.1,9678.7,5830.3,45.34
[24/06/2025 09:00],34468.1,4689.8,3453.9,102.9
[24/06/2025 10:00],43980.6,4222.7,4191.1,68.74
[24/06/2025 11:00],30259.4,5740.3,828.8,42.8
[24/06/2025 12:00],38084.8,5691.3,2471.2,87.71
[24/06/2025 13:00],44340.0,4601.0,4757.7,35.2
[24/06/2025 14:00],40199.9,2137.4,4931.9,38.89
[24/06/2025 15:00],38959.6,2444.9,2223.0,55.96
[24/06/2025 16:00],46477.7,7569.7,6977.5,50.59
[24/06/2025 17:00],32086.9,7418.5,1566.3,83.25
[24/06/2025 18:00],39959.2,8115.8,7169.9,96.5
[24/06/2025 19:00],40070.9,3295.5,1978.4,105.17
[24/06/2025 20:00],47770.0,6774.9,3590.4,105.12
[24/06/2025 21:00],31452.9,2698.9,2641.7,105.41
[24/06/2025 22:00],39529.4,2037.8,2490.5,77.46
[24/06/2025 23:00],44993.2,3763.7,3571.2,89.91
[25/06/2025 00:00],40281.7,5326.8,4388.8,67.12
[25/06/2025 01:00],37999.0,2860.8,6868.2,65.46
[25/06/2025 02:00],40117.9,4287.8,2134.7,68.33
[25/06/2025 03:00],45283.3,6573.5,4928.0,96.87
[25/06/2025 04:00],30159.4,4006.8,3120.9,37.97
[25/06/2025 05:00],46001.9,7390.7,2795.1,102.14
[25/06/2025 06:00],40588.5,6859.7,6587.3,97.63
[25/06/2025 07:00],46403.0,6296.0,905.4,79.42
[25/06/2025 08:00],45032.2,5944.5,5787.0,59.11
[25/06/2025 09:00],43435.9,6053.8,1514.6,70.77
[25/06/2025 10:00],49297.7,4390.9,5046.5,70.69
[25/06/2025 11:00],49315.4,4557.4,5489.3,91.04
[25/06/2025 12:00],49785.9,4367.6,5536.6,74.0
[25/06/2025 13:00],41105.5,7390.0,7844.0,47.71
[25/06/2025 14:00],34093.4,5378.2,1615.9,94.77
[25/06/2025 15:00],35637.2,3904.2,5484.6,59.78
[25/06/2025 16:00],48146.2,7109.2,1417.1,81.04
[25/06/2025 17:00],31124.9,4989.1,4044.4,104.92
[25/06/2025 18:00],45466.6,4608.8,2806.2,99.22
[25/06/2025 19:00],40684.7,6482.7,3023.4,50.44
[25/06/2025 20:00],39792.1,9710.5,4236.4,54.83
[25/06/2025 21:00],44911.3,5343.6,7067.5,72.4
[25/06/2025 22:00],47255.0,8372.3,5739.8,105.25
[25/06/2025 23:00],42586.5,5374.8,2230.3,56.44
[26/06/2025 00:00],37580.0,7876.3,2038.9,75.54
[26/06/2025 01:00],31182.0,4128.2,593.0,39.02
[26/06/2025 02:00],34868.2,9416.9,4075.7,35.02
[26/06/2025 03:00],45900.9,3362.6,5337.2,44.87
[26/06/2025 04:00],39451.3,3178.9,4904.3,83.38
[26/06/2025 05:00],31214.9,2456.9,7696.6,49.58
[26/06/2025 06:00],36481.8,7593.7,1574.2,72.49
[26/06/2025 07:00],43524.7,5215.3,4898.5,69.23
[26/06/2025 08:00],48612.8,2543.3,3172.0,88.0
[26/06/2025 09:00],47652.1,5092.3,1398.8,102.01
[26/06/2025 10:00],43614.4,3531.9,6781.8,48.16
[26/06/2025 11:00],46484.8,2216.2,1372.7,70.04
[26/06/2025 12:00],47367.3,2230.5,6861.2,62.06
[26/06/2025 13:00],33361.3,2311.4,5425.7,82.88
[26/06/2025 14:00],46407.6,9160.7,3595.5,39.83
[26/06/2025 15:00],43236.7,6572.8,1237.5,75.04
[26/06/2025 16:00],38124.5,2197.3,3929.9,70.02
[26/06/2025 17:00],33209.0,3081.7,3250.8,48.73
[26/06/2025 18:00],32147.3,5891.4,4434.6,71.66
[26/06/2025 19:00],46526.6,9534.2,1546.9,109.24
[26/06/2025 20:00],47960.7,9418.5,7280.0,51.64
[26/06/2025 21:00],44122.7,9607.2,5489.8,79.37
[26/06/2025 22:00],35100.4,6783.3,6675.7,82.29
[26/06/2025 23:00],49492.4,4512.4,1692.3,44.67
[27/06/2025 00:00],35023.4,7502.6,3805.4,37.38
[27/06/2025 01:00],39083.4,5404.1,7701.9,92.82
[27/06/2025 02:00],47368.2,4770.8,6534.4,76.26
[27/06/2025 03:00],43138.6,3278.8,1854.7,104.99
[27/06/2025 04:00],34857.9,8998.2,6487.6,91.17
[27/06/2025 05:00],31436.5,5525.4,7627.9,95.95
[27/06/2025 06:00],31274.8,4199.4,896.1,95.83
[27/06/2025 07:00],47813.9,6478.1,4694.6,102.77
[27/06/2025 08:00],46335.0,3476.6,7515.7,56.71
[27/06/2025 09:00],46063.6,8220.1,1239.2,108.54
[27/06/2025 10:00],34290.2,7382.5,5633.3,102.73
[27/06/2025 11:00],47625.0,9102.9,6502.4,93.03
[27/06/2025 12:00],39853.9,2868.4,677.5,108.82
[27/06/2025 13:00],46768.4,5438.9,5164.2,55.79
[27/06/2025 14:00],47132.4,5745.6,4117.8,93.85
[27/06/2025 15:00],36986.7,5090.1,4086.1,45.95
[27/06/2025 16:00],43637.8,5927.1,643.4,50.36
[27/06/2025 17:00],42009.3,4806.2,3400.6,39.95
[27/06/2025 18:00],44338.8,2976.5,3703.8,61.18
[27/06/2025 19:00],46507.4,4539.7,4488.4,99.31
[27/06/2025 20:00],45988.2,3469.0,6343.1,54.72
[27/06/2025 21:00],46353.3,8139.5,2581.9,53.12
[27/06/2025 22:00],32069.5,9566.4,1407.9,96.48
[27/06/2025 23:00],34655.1,9127.9,1123.9,87.51
[28/06/2025 00:00],42599.2,4563.6,3503.8,92.66
[28/06/2025 01:00],31129.5,5308.0,2446.3,38.47
[28/06/2025 02:00],44620.5,3246.0,2274.1,43.87
[28/06/2025 03:00],40749.4,2905.5,4071.3,62.88
[28/06/2025 04:00],42240.9,8632.5,1767.1,103.36
[28/06/2025 05:00],46057.0,9205.2,2868.7,74.4
[28/06/2025 06:00],30523.5,3166.3,895.0,103.88
[28/06/2025 07:00],32799.2,3951.4,6748.3,71.78
[28/06/2025 08:00],36037.3,8301.0,1025.3,35.84
[28/06/2025 09:00],44283.9,3200.9,1556.2,89.36
[28/06/2025 10:00],48290.6,5778.6,604.4,65.9
[28/06/2025 11:00],31808.7,8688.5,1456.8,77.06
[28/06/2025 12:00],40484.0,9805.4,5565.1,100.96
[28/06/2025 13:00],48562.5,9051.8,2906.1,87.52
[28/06/2025 14:00],30940.1,8861.9,2839.7,47.15
[28/06/2025 15:00],38794.1,5371.2,1309.6,51.78
[28/06/2025 16:00],43507.8,2361.1,3296.3,97.86
[28/06/2025 17:00],46074.5,6318.9,744.1,37.55
[28/06/2025 18:00],35979.3,5437.8,4632.0,67.63
[28/06/2025 19:00],34657.3,9300.9,5474.2,48.77
[28/06/2025 20:00],31692.2,7169.0,2538.9,78.46
[28/06/2025 21:00],42687.3,5732.6,4803.3,101.89
[28/06/2025 22:00],33646.7,7901.3,7279.0,35.47
[28/06/2025 23:00],46885.4,5373.5,6886.6,98.59
[29/06/2025 00:00],34857.6,5201.3,7579.6,38.9
[29/06/2025 01:00],32713.7,2246.4,4349.4,64.26
[29/06/2025 02:00],45149.3,5356.3,3508.1,53.11
[29/06/2025 03:00],48552.6,7457.8,4342.3,56.51
[29/06/2025 04:00],31913.1,2974.8,6920.6,62.04
[29/06/2025 05:00],47678.1,4158.7,5289.9,109.46
[29/06/2025 06:00],34530.8,9418.3,6019.4,83.64
[29/06/2025 07:00],43460.3,4846.8,2513.3,88.84
[29/06/2025 08:00],33424.7,7440.2,7512.2,95.1
[29/06/2025 09:00],44258.7,9289.5,7886.1,49.4
[29/06/2025 10:00],48763.2,9607.9,2492.7,50.84
[29/06/2025 11:00],34014.0,7987.2,7401.3,79.28
[29/06/2025 12:00],30871.1,3025.2,5039.2,96.43
[29/06/2025 13:00],30197.5,7709.6,3721.3,103.41
[29/06/2025 14:00],45702.6,3307.6,2393.4,78.86
[29/06/2025 15:00],48107.1,6275.8,7816.0,94.43
[29/06/2025 16:00],39567.3,4085.2,7646.7,54.07
[29/06/2025 17:00],48864.7,8724.6,784.3,95.3
[29/06/2025 18:00],40217.6,2760.6,5084.1,95.41
[29/06/2025 19:00],35955.0,9092.2,6507.5,56.69
[29/06/2025 20:00],46602.7,5730.8,1761.1,100.26
[29/06/2025 21:00],30016.2,3035.0,4612.4,75.91
[29/06/2025 22:00],32432.4,8133.8,6958.5,60.96
[29/06/2025 23:00],47892.4,4876.3,3917.0,101.22
[30/06/2025 00:00],38397.6,9999.1,7555.7,93.47
[30/06/2025 01:00],32086.3,4547.1,2127.7,95.6
[30/06/2025 02:00],43027.3,8067.3,3666.9,62.36
[30/06/2025 03:00],39861.2,6182.2,4824.1,105.01
[30/06/2025 04:00],34769.7,2855.0,2842.2,40.28
[30/06/2025 05:00],40637.8,7528.8,4242.6,70.57
[30/06/2025 06:00],40327.1,6280.5,2906.7,69.33
[30/06/2025 07:00],31548.5,5210.2,7446.6,92.11
[30/06/2025 08:00],46756.4,7304.9,4775.4,51.62
[30/06/2025 09:00],43414.8,7652.8,4371.4,53.1
[30/06/2025 10:00],39668.8,8504.8,1965.0,107.11
[30/06/2025 11:00],34430.8,8059.4,923.3,92.78
[30/06/2025 12:00],46573.0,4437.6,5638.8,94.49
[30/06/2025 13:00],36080.9,2672.6,5909.5,71.33
[30/06/2025 14:00],46908.7,2472.7,7030.3,48.34
[30/06/2025 15:00],37986.3,3145.8,2431.6,51.73
[30/06/2025 16:00],33156.0,2954.8,7912.6,46.75
[30/06/2025 17:00],37688.1,8455.9,5619.3,75.53
[30/06/2025 18:00],33061.8,2531.0,6170.4,86.07
[30/06/2025 19:00],48246.5,6307.1,5658.1,48.62
[30/06/2025 20:00],35773.7,7026.4,7497.6,89.04
[30/06/2025 21:00],41201.9,8988.7,5061.0,95.72
[30/06/2025 22:00],31340.9,9334.7,6488.1,41.62
[30/06/2025 23:00],42929.5,6074.7,4058.1,104.02
[01/07/2025 00:00],37653.0,8813.9,2603.8,38.99
[01/07/2025 01:00],43627.1,7206.8,4525.7,95.13
[01/07/2025 02:00],40190.6,4870.4,3743.3,68.36
[01/07/2025 03:00],45481.3,5868.6,4689.5,99.94
[01/07/2025 04:00],47731.5,6398.7,3323.1,95.68
[01/07/2025 05:00],35578.3,5831.0,1889.7,79.69
[01/07/2025 06:00],39209.3,9805.4,531.8,105.39
[01/07/2025 07:00],39204.1,6096.3,6091.6,100.69
[01/07/2025 08:00],48260.2,9790.7,3107.7,97.11
[01/07/2025 09:00],49349.5,2917.1,8000.0,107.08
[01/07/2025 10:00],33876.5,7422.6,3480.3,67.56
[01/07/2025 11:00],35063.0,2271.2,2521.1,55.55
[01/07/2025 12:00],32576.2,2620.3,2691.2,35.44
[01/07/2025 13:00],39283.7,9068.1,1070.0,37.68
[01/07/2025 14:00],30049.3,2390.4,4979.2,68.74
[01/07/2025 15:00],36122.9,8457.2,5244.9,47.99
[01/07/2025 16:00],48278.1,7459.4,7027.8,108.25
[01/07/2025 17:00],36023.6,9339.1,7920.6,104.1
[01/07/2025 18:00],34925.3,6570.0,6149.4,79.4
[01/07/2025 19:00],47991.5,3597.8,5583.0,46.82
[01/07/2025 20:00],44546.4,9076.3,6070.5,102.72
[01/07/2025 21:00],36281.8,3265.3,1152.0,38.08
[01/07/2025 22:00],30413.0,5153.9,1954.5,49.54
[01/07/2025 23:00],35539.5,4631.6,3837.8,71.31
[02/07/2025 00:00],49202.9,4526.5,4359.7,58.74
[02/07/2025 01:00],42430.7,6998.1,2158.7,77.8
[02/07/2025 02:00],48389.3,8710.9,2809.4,84.46
[02/07/2025 03:00],41117.8,5573.9,3629.1,47.43
[02/07/2025 04:00],46645.4,8829.4,6141.4,77.34
[02/07/2025 05:00],35503.2,7673.1,3973.8,79.59
[02/07/2025 06:00],35789.4,2385.4,5742.7,63.68
[02/07/2025 07:00],32562.0,9544.4,4299.6,36.36
[02/07/2025 08:00],31293.6,2164.4,3854.7,58.73
[02/07/2025 09:00],47484.6,8618.8,5409.8,90.12
[02/07/2025 10:00],41927.0,4799.1,6776.2,106.97
[02/07/2025 11:00],38735.6,5366.3,7113.6,109.02
[02/07/2025 12:00],49055.0,3320.5,4793.0,51.23
[02/07/2025 13:00],32889.5,7131.4,2471.7,54.8
[02/07/2025 14:00],42623.2,5507.2,952.6,77.29
[02/07/2025 15:00],30437.7,6095.9,900.3,82.69
[02/07/2025 16:00],39379.3,4763.8,3691.6,69.76
[02/07/2025 17:00],37170.9,6002.4,4435.7,38.47
[02/07/2025 18:00],41368.0,3568.3,4860.2,40.95
[02/07/2025 19:00],43003.8,9678.6,3306.0,73.86
[02/07/2025 20:00],46103.2,9368.4,2712.8,91.79
[02/07/2025 21:00],30919.2,8544.7,1167.9,93.79
[02/07/2025 22:00],37362.2,6888.3,1593.9,76.69
[02/07/2025 23:00],44217.8,6943.2,4938.9,68.66
[03/07/2025 00:00],46923.6,3500.4,4389.4,101.42
[03/07/2025 01:00],42828.0,8183.8,1828.0,107.49
[03/07/2025 02:00],31217.5,8128.7,5461.9,37.44
[03/07/2025 03:00],36399.5,9499.1,3078.4,104.61
[03/07/2025 04:00],32028.7,8506.5,2194.5,37.23
[03/07/2025 05:00],39818.0,4191.6,4627.3,55.62
[03/07/2025 06:00],45948.4,9976.3,6303.8,50.62
[03/07/2025 07:00],49760.9,4133.9,6365.5,37.2
[03/07/2025 08:00],33566.0,9329.3,4432.0,91.21
[03/07/2025 09:00],40816.8,4388.8,1485.4,83.0
[03/07/2025 10:00],39846.2,7683.4,7744.4,94.91
[03/07/2025 11:00],43808.3,3876.5,1954.5,78.13
[03/07/2025 12:00],39759.4,9753.3,4994.0,93.1
[03/07/2025 13:00],32355.0,8662.7,4580.9,55.69
[03/07/2025 14:00],33495.9,2328.9,3420.2,88.35
[03/07/2025 15:00],31169.8,5324.8,3290.5,88.14
[03/07/2025 16:00],40966.3,3144.6,1631.2,104.46
[03/07/2025 17:00],48372.0,4896.9,4378.5,35.22
[03/07/2025 18:00],37104.7,3650.9,3610.8,63.73
[03/07/2025 19:00],30830.3,3642.2,1599.6,90.4
[03/07/2025 20:00],35966.5,8580.1,5714.9,35.66
[03/07/2025 21:00],44641.3,2547.9,6407.6,56.93
[03/07/2025 22:00],31103.1,2869.6,6290.2,81.84
[03/07/2025 23:00],43150.1,3739.3,5270.1,98.15
[04/07/2025 00:00],40052.7,5087.6,4150.8,53.2
[04/07/2025 01:00],42838.3,7658.4,3741.2,88.83
[04/07/2025 02:00],39172.6,2556.7,5670.1,82.71
[04/07/2025 03:00],42419.2,5322.3,2802.4,86.79
[04/07/2025 04:00],31353.0,9676.9,4754.0,91.77
[04/07/2025 05:00],45358.9,2103.3,5448.2,94.29
[04/07/2025 06:00],45598.4,3175.4,6784.0,94.76
[04/07/2025 07:00],38933.0,5582.8,4869.6,40.79
[04/07/2025 08:00],34779.9,3704.8,7235.1,58.65
[04/07/2025 09:00],40443.3,5111.4,2909.9,94.51
[04/07/2025 10:00],34148.3,2366.3,902.9,52.81
[04/07/2025 11:00],37055.7,5410.9,2791.4,88.59
[04/07/2025 12:00],40102.4,5944.2,3600.2,71.82
[04/07/2025 13:00],43609.1,7773.0,6250.5,36.13
[04/07/2025 14:00],41000.9,7505.1,687.8,35.19
[04/07/2025 15:00],37949.2,8066.4,7279.3,81.43
[04/07/2025 16:00],38045.9,4030.1,7790.1,56.72
[04/07/2025 17:00],37291.8,8317.3,761.1,63.54
[04/07/2025 18:00],47626.1,7678.0,7525.5,92.69
[04/07/2025 19:00],44238.0,9665.2,4175.0,42.43
[04/07/2025 20:00],35620.1,9499.3,4582.2,40.4
[04/07/2025 21:00],31701.9,5930.0,2368.8,80.99
[04/07/2025 22:00],46796.9,6271.6,5999.8,88.97
[04/07/2025 23:00],31908.4,9912.9,1477.4,106.74
[05/07/2025 00:00],45533.3,6390.9,2606.4,82.5
[05/07/2025 01:00],34348.6,8439.7,1469.8,45.49
[05/07/2025 02:00],38375.7,4456.4,5202.7,105.98
[05/07/2025 03:00],33659.3,6152.8,6647.1,64.64
[05/07/2025 04:00],33217.9,5451.3,6231.9,46.81
[05/07/2025 05:00],44608.8,4687.1,6228.6,38.94
[05/07/2025 06:00],43204.0,8389.7,2082.0,109.2
[05/07/2025 07:00],40429.0,7559.9,2442.2,53.64
[05/07/2025 08:00],36968.2,5981.4,6532.2,44.19
[05/07/2025 09:00],48365.9,6762.9,3969.2,58.94
[05/07/2025 10:00],45908.9,9786.2,7026.3,83.56
[05/07/2025 11:00],30998.2,4811.0,5636.7,94.15
[05/07/2025 12:00],48344.2,7604.5,7917.1,44.85
[05/07/2025 13:00],47929.1,4061.6,784.6,47.74
[05/07/2025 14:00],43487.3,7255.5,5101.4,76.6
[05/07/2025 15:00],35889.6,4186.1,7721.1,102.93
[05/07/2025 16:00],46197.7,4213.4,3215.9,105.95
[05/07/2025 17:00],39092.1,2764.9,7467.1,99.48
[05/07/2025 18:00],39575.9,9270.1,5800.1,106.15
[05/07/2025 19:00],48425.6,9794.7,7445.1,66.08
[05/07/2025 20:00],44668.5,3704.9,5642.0,59.22
[05/07/2025 21:00],37311.0,9564.2,7362.6,35.78
[05/07/2025 22:00],40418.1,5167.2,3483.8,51.25
[05/07/2025 23:00],40455.1,6377.0,1751.8,64.06
[06/07/2025 00:00],38157.3,5816.4,2540.2,74.49
