Date_WET,price_first_auction,price_second_auction,traded_volume_mwh,price_forecast
[28/06/2025 14:00],63.34,80.19,2536.8,74.98
[28/06/2025 15:00],65.75,89.03,4832.6,75.32
[28/06/2025 16:00],64.88,49.42,4355.8,55.44
[28/06/2025 17:00],62.12,88.66,5474.5,92.24
[28/06/2025 18:00],55.18,65.87,2317.1,40.6
[28/06/2025 19:00],78.57,71.07,5402.9,73.76
[28/06/2025 20:00],71.36,72.62,2228.0,73.1
[28/06/2025 21:00],87.08,63.16,4311.3,50.79
[28/06/2025 22:00],54.33,68.18,5474.3,89.64
[28/06/2025 23:00],41.31,68.99,3550.6,56.8
[29/06/2025 00:00],48.87,69.98,2396.9,53.84
[29/06/2025 01:00],76.16,50.98,3387.2,41.23
[29/06/2025 02:00],55.3,73.84,2537.7,51.21
[29/06/2025 03:00],65.83,95.62,2918.8,48.89
[29/06/2025 04:00],66.67,53.96,4403.5,73.61
[29/06/2025 05:00],83.1,51.15,5419.5,61.46
[29/06/2025 06:00],85.08,50.2,2753.0,94.32
[29/06/2025 07:00],94.21,78.77,3675.1,46.32
[29/06/2025 08:00],87.27,75.41,5065.6,73.33
[29/06/2025 09:00],82.91,97.81,2866.6,56.25
[29/06/2025 10:00],88.08,45.26,2295.1,70.8
[29/06/2025 11:00],71.72,81.76,4296.3,53.1
[29/06/2025 12:00],70.72,52.66,5196.6,47.32
[29/06/2025 13:00],87.05,47.49,5902.2,59.33
[29/06/2025 14:00],87.68,83.2,5966.4,83.21
[29/06/2025 15:00],48.81,86.26,2875.1,61.47
[29/06/2025 16:00],78.15,74.41,3606.1,57.4
[29/06/2025 17:00],84.13,90.7,3419.6,69.05
[29/06/2025 18:00],59.37,55.56,4935.0,45.52
[29/06/2025 19:00],62.68,46.06,2521.0,45.81
[29/06/2025 20:00],72.27,82.03,4741.5,51.44
[29/06/2025 21:00],64.77,69.15,2201.7,79.92
[29/06/2025 22:00],45.73,95.28,4079.7,86.13
[29/06/2025 23:00],59.35,77.85,5924.7,79.68
[30/06/2025 00:00],68.16,62.22,3604.6,58.35
[30/06/2025 01:00],79.52,90.91,4013.9,70.85
[30/06/2025 02:00],86.64,57.74,2782.6,85.66
[30/06/2025 03:00],72.77,88.62,5612.4,41.37
[30/06/2025 04:00],78.73,62.58,4945.7,76.97
[30/06/2025 05:00],87.76,47.47,4136.8,63.19
[30/06/2025 06:00],57.75,50.32,2607.0,56.82
[30/06/2025 07:00],74.39,98.99,3869.2,44.66
[30/06/2025 08:00],66.9,45.52,5221.4,62.78
[30/06/2025 09:00],48.03,99.71,4854.2,75.25
[30/06/2025 10:00],52.49,77.43,3812.6,93.89
[30/06/2025 11:00],77.69,55.4,3644.8,77.47
[30/06/2025 12:00],61.07,87.96,3901.3,94.19
[30/06/2025 13:00],50.08,48.5,5027.1,67.73
[30/06/2025 14:00],93.43,88.2,3501.7,80.18
[30/06/2025 15:00],43.06,83.43,3599.8,47.34
[30/06/2025 16:00],41.52,93.56,3436.1,82.41
[30/06/2025 17:00],50.11,57.96,2484.0,78.42
[30/06/2025 18:00],46.49,49.06,5014.4,49.88
[30/06/2025 19:00],69.11,48.58,3051.1,77.12
[30/06/2025 20:00],62.83,57.17,5729.8,63.82
[30/06/2025 21:00],52.7,59.43,2797.8,61.84
[30/06/2025 22:00],45.43,52.39,5959.1,45.15
[30/06/2025 23:00],93.29,50.85,2311.1,81.83
[01/07/2025 00:00],43.29,72.89,5859.1,66.51
[01/07/2025 01:00],75.84,64.91,3994.4,64.06
[01/07/2025 02:00],51.77,71.01,3012.3,48.64
[01/07/2025 03:00],82.21,58.79,5926.0,84.81
[01/07/2025 04:00],81.11,87.95,3687.0,41.9
[01/07/2025 05:00],71.25,92.11,2083.6,51.27
[01/07/2025 06:00],93.17,58.48,5692.4,53.04
[01/07/2025 07:00],47.56,63.23,5671.9,47.6
[01/07/2025 08:00],71.04,72.34,4247.4,49.07
[01/07/2025 09:00],73.59,72.8,3365.3,43.37
[01/07/2025 10:00],89.27,71.53,5878.0,68.14
[01/07/2025 11:00],81.35,89.02,5256.0,68.35
[01/07/2025 12:00],58.11,85.87,5446.8,78.66
[01/07/2025 13:00],54.42,50.81,4005.0,86.75
[01/07/2025 14:00],61.0,92.89,3914.2,61.51
[01/07/2025 15:00],72.23,81.4,2511.2,91.22
[01/07/2025 16:00],83.74,57.54,3832.5,60.74
[01/07/2025 17:00],75.72,94.76,4857.4,57.24
[01/07/2025 18:00],82.63,82.07,5030.0,85.89
[01/07/2025 19:00],46.86,51.22,4248.6,76.38
[01/07/2025 20:00],42.16,58.56,3435.3,94.03
[01/07/2025 21:00],52.04,58.79,3129.4,88.51
[01/07/2025 22:00],69.42,73.42,5276.5,47.26
[01/07/2025 23:00],75.29,55.78,2802.4,69.24
[02/07/2025 00:00],85.89,68.32,2994.9,86.08
[02/07/2025 01:00],65.72,96.86,2313.1,40.08
[02/07/2025 02:00],60.36,64.94,4927.8,79.17
[02/07/2025 03:00],64.25,50.04,3157.0,92.22
[02/07/2025 04:00],58.37,69.94,4506.0,74.36
[02/07/2025 05:00],65.3,58.56,2971.1,72.64
[02/07/2025 06:00],81.64,65.76,5855.1,89.61
[02/07/2025 07:00],83.0,93.12,4511.6,50.98
[02/07/2025 08:00],70.95,50.28,5455.4,49.84
[02/07/2025 09:00],68.23,92.77,2082.1,90.04
[02/07/2025 10:00],44.62,66.34,5155.9,86.01
[02/07/2025 11:00],73.62,84.73,4505.3,67.26
[02/07/2025 12:00],58.66,80.21,2076.1,88.2
[02/07/2025 13:00],71.59,66.07,3735.5,85.49
[02/07/2025 14:00],89.27,69.11,2376.7,54.05
[02/07/2025 15:00],64.93,59.7,5901.6,41.97
[02/07/2025 16:00],48.61,65.81,5647.0,46.46
[02/07/2025 17:00],70.36,83.71,4891.7,43.23
[02/07/2025 18:00],93.07,58.29,3973.3,40.06
[02/07/2025 19:00],92.2,54.44,3531.6,94.84
[02/07/2025 20:00],63.27,45.22,3563.8,76.68
[02/07/2025 21:00],49.27,65.08,5122.0,74.6
[02/07/2025 22:00],84.78,85.59,3556.1,53.21
[02/07/2025 23:00],60.8,65.98,5804.3,55.21
[03/07/2025 00:00],86.32,57.51,4376.9,75.33
[03/07/2025 01:00],92.67,57.3,4099.3,88.6
[03/07/2025 02:00],46.16,94.8,4391.0,54.51
[03/07/2025 03:00],79.06,63.51,4114.3,57.63
[03/07/2025 04:00],65.48,62.4,5048.1,56.15
[03/07/2025 05:00],77.84,67.62,3172.7,59.24
[03/07/2025 06:00],46.74,84.89,3771.3,80.79
[03/07/2025 07:00],47.35,94.05,2796.5,67.13
[03/07/2025 08:00],73.19,91.47,2419.2,56.72
[03/07/2025 09:00],55.82,64.6,5665.8,69.15
[03/07/2025 10:00],60.52,83.73,3235.4,83.88
[03/07/2025 11:00],92.37,93.41,5055.2,42.32
[03/07/2025 12:00],54.04,90.32,5408.5,62.96
[03/07/2025 13:00],61.77,53.94,3030.2,80.45
[03/07/2025 14:00],92.04,78.29,3723.5,73.35
[03/07/2025 15:00],65.89,60.4,2900.6,51.42
[03/07/2025 16:00],63.07,72.12,5059.8,87.71
[03/07/2025 17:00],44.29,84.02,2766.1,40.69
[03/07/2025 18:00],46.9,65.81,3958.2,79.43
[03/07/2025 19:00],58.51,55.27,4704.5,76.64
[03/07/2025 20:00],66.12,94.56,3632.8,66.41
[03/07/2025 21:00],76.72,88.91,5536.0,67.37
[03/07/2025 22:00],92.98,92.84,5520.1,47.56
[03/07/2025 23:00],56.06,79.2,4918.5,53.64
[04/07/2025 00:00],60.22,68.7,3979.0,61.29
[04/07/2025 01:00],63.85,94.61,4644.6,74.2
[04/07/2025 02:00],51.55,73.63,5983.8,69.09
[04/07/2025 03:00],55.92,49.99,2664.1,84.57
[04/07/2025 04:00],66.89,65.6,4494.3,57.37
[04/07/2025 05:00],66.2,76.02,5468.2,90.38
[04/07/2025 06:00],78.81,52.39,2183.5,43.39
[04/07/2025 07:00],87.38,64.96,2826.1,88.76
[04/07/2025 08:00],43.07,60.34,5563.4,77.62
[04/07/2025 09:00],70.74,73.67,3594.3,93.04
[04/07/2025 10:00],50.24,50.6,3232.3,46.03
[04/07/2025 11:00],67.89,86.19,3260.7,76.65
[04/07/2025 12:00],68.91,79.43,2355.1,72.38
[04/07/2025 13:00],56.98,62.65,2949.3,76.28
[04/07/2025 14:00],90.15,94.2,5081.7,54.86
[04/07/2025 15:00],48.94,75.84,3835.9,40.03
[04/07/2025 16:00],61.96,94.18,3643.4,58.41
[04/07/2025 17:00],54.8,58.12,2950.5,68.32
[04/07/2025 18:00],75.21,56.67,5733.3,87.4
[04/07/2025 19:00],75.36,57.38,3772.7,43.56
[04/07/2025 20:00],50.36,55.92,3748.2,94.84
[04/07/2025 21:00],70.58,63.28,3944.9,91.64
[04/07/2025 22:00],79.05,92.31,4054.3,86.12
[04/07/2025 23:00],94.58,64.89,5459.5,80.45
[05/07/2025 00:00],92.4,70.61,5889.9,93.37
[05/07/2025 01:00],57.08,82.92,3717.8,74.09
[05/07/2025 02:00],80.33,92.64,5499.4,63.69
[05/07/2025 03:00],78.4,71.35,4565.4,83.8
[05/07/2025 04:00],66.61,85.77,5110.3,88.47
[05/07/2025 05:00],89.8,78.08,2832.9,51.43
[05/07/2025 06:00],80.88,97.97,4414.4,69.39
[05/07/2025 07:00],67.64,54.08,2013.9,69.07
[05/07/2025 08:00],48.0,56.49,5348.7,53.75
[05/07/2025 09:00],60.59,59.77,3219.4,88.79
[05/07/2025 10:00],66.65,57.51,5889.4,85.25
[05/07/2025 11:00],75.53,78.83,3715.7,92.95
[05/07/2025 12:00],48.86,98.83,3916.7,47.96
[05/07/2025 13:00],67.66,76.27,4755.2,88.0
[05/07/2025 14:00],54.9,63.84,5425.8,70.9
[05/07/2025 15:00],79.05,72.92,3169.6,49.48
[05/07/2025 16:00],46.76,64.52,5166.9,59.91
[05/07/2025 17:00],60.62,97.68,5270.2,91.48
[05/07/2025 18:00],57.79,82.02,2250.0,90.48
[05/07/2025 19:00],53.0,95.69,4558.6,89.75
[05/07/2025 20:00],41.78,82.05,5425.1,62.38
[05/07/2025 21:00],90.3,57.98,2571.7,76.77
[05/07/2025 22:00],60.77,62.87,5969.2,91.16
[05/07/2025 23:00],70.02,47.08,4871.7,76.66
[06/07/2025 00:00],64.3,68.48,5127.4,59.45
[06/07/2025 01:00],74.68,61.91,5029.7,71.19
[06/07/2025 02:00],93.53,54.88,2520.1,80.35
[06/07/2025 03:00],68.72,50.33,5290.0,81.73
[06/07/2025 04:00],90.87,47.46,5582.5,91.71
[06/07/2025 05:00],72.44,48.75,3222.0,94.38
[06/07/2025 06:00],76.74,69.25,4785.6,89.73
[06/07/2025 07:00],64.32,50.06,3447.0,79.42
[06/07/2025 08:00],48.94,91.06,3240.6,94.48
[06/07/2025 09:00],77.34,61.39,4193.8,60.58
[06/07/2025 10:00],47.02,99.55,3410.7,48.42
[06/07/2025 11:00],81.58,72.97,2616.0,43.4
[06/07/2025 12:00],50.7,67.62,5484.0,58.92
[06/07/2025 13:00],49.48,81.96,2434.9,93.28
[06/07/2025 14:00],86.43,48.21,5404.8,65.85
[06/07/2025 15:00],78.67,79.15,4038.1,77.01
[06/07/2025 16:00],81.27,88.64,2359.0,80.43
[06/07/2025 17:00],63.6,87.4,3582.9,89.48
[06/07/2025 18:00],67.23,78.79,2856.7,71.13
[06/07/2025 19:00],69.33,45.31,3389.3,89.86
[06/07/2025 20:00],51.74,67.98,2814.6,65.76
[06/07/2025 21:00],78.34,90.82,5702.6,75.46
[06/07/2025 22:00],63.39,45.68,2180.6,44.82
[06/07/2025 23:00],42.78,92.65,3943.9,70.64
[07/07/2025 00:00],66.23,64.96,3063.9,52.29
[07/07/2025 01:00],79.65,94.3,5537.9,64.18
[07/07/2025 02:00],84.79,67.28,4681.5,51.04
[07/07/2025 03:00],75.7,61.9,3648.5,46.72
[07/07/2025 04:00],76.48,58.2,3110.1,84.04
[07/07/2025 05:00],82.45,89.89,5562.4,59.06
[07/07/2025 06:00],79.16,86.33,3888.5,86.13
[07/07/2025 07:00],47.75,73.48,5867.9,55.82
[07/07/2025 08:00],88.68,49.36,3716.6,67.89
[07/07/2025 09:00],90.45,48.87,3299.5,81.09
[07/07/2025 10:00],89.06,84.33,4492.4,59.83
[07/07/2025 11:00],65.63,51.65,2577.8,77.13
[07/07/2025 12:00],76.96,59.88,3867.7,78.42
[07/07/2025 13:00],80.34,93.9,2075.5,84.14
[07/07/2025 14:00],72.1,49.72,2749.9,53.61
[07/07/2025 15:00],60.16,75.44,4681.2,64.44
[07/07/2025 16:00],80.54,75.51,4515.1,69.62
[07/07/2025 17:00],81.21,75.26,3483.8,48.12
[07/07/2025 18:00],62.33,99.71,5235.1,74.96
[07/07/2025 19:00],41.65,89.89,5831.0,43.91
[07/07/2025 20:00],91.88,53.84,3238.7,42.88
[07/07/2025 21:00],64.03,73.66,5586.8,50.75
[07/07/2025 22:00],53.04,74.13,5266.7,52.15
[07/07/2025 23:00],80.43,57.08,2465.1,51.23
[08/07/2025 00:00],92.71,63.99,3752.7,49.01
[08/07/2025 01:00],66.25,80.94,5847.0,67.64
[08/07/2025 02:00],42.27,98.67,2464.5,54.99
[08/07/2025 03:00],57.63,94.1,4107.9,84.34
[08/07/2025 04:00],68.9,94.05,2734.8,68.52
[08/07/2025 05:00],59.85,63.76,5987.1,86.84
[08/07/2025 06:00],64.04,69.37,3549.1,42.98
[08/07/2025 07:00],47.56,55.29,5791.3,76.67
[08/07/2025 08:00],54.53,96.34,4410.7,51.88
[08/07/2025 09:00],41.68,69.91,5570.7,72.2
[08/07/2025 10:00],67.97,85.1,2322.6,59.69
[08/07/2025 11:00],73.44,74.28,2656.3,53.06
[08/07/2025 12:00],57.5,64.97,5397.2,71.86
[08/07/2025 13:00],53.65,54.45,4168.1,42.73
[08/07/2025 14:00],83.36,58.67,4216.9,78.8
[08/07/2025 15:00],70.17,66.52,4902.5,54.17
[08/07/2025 16:00],82.82,94.13,5096.4,88.51
[08/07/2025 17:00],84.73,99.92,5875.0,61.23
[08/07/2025 18:00],68.54,73.43,3124.4,47.56
[08/07/2025 19:00],46.47,51.37,2171.2,54.98
[08/07/2025 20:00],57.29,73.61,2105.7,45.26
[08/07/2025 21:00],68.38,84.22,4436.9,43.49
[08/07/2025 22:00],91.34,96.15,2625.3,55.88
[08/07/2025 23:00],46.24,45.13,3175.3,54.67
[09/07/2025 00:00],66.05,97.37,3484.0,46.71
[09/07/2025 01:00],58.91,55.97,3579.2,83.2
[09/07/2025 02:00],79.89,49.47,3546.8,65.28
[09/07/2025 03:00],62.74,93.19,3454.0,77.67
[09/07/2025 04:00],65.02,85.29,4513.0,61.72
[09/07/2025 05:00],70.5,51.63,3833.9,48.92
[09/07/2025 06:00],45.91,86.67,5394.1,46.66
[09/07/2025 07:00],64.09,86.61,5688.5,59.3
[09/07/2025 08:00],70.01,58.97,2562.6,92.82
[09/07/2025 09:00],58.86,87.58,2672.5,55.17
[09/07/2025 10:00],92.31,94.33,4819.8,85.17
[09/07/2025 11:00],67.06,69.65,5883.3,94.73
[09/07/2025 12:00],59.96,93.2,2757.8,50.53
[09/07/2025 13:00],45.62,81.33,3714.8,92.3
[09/07/2025 14:00],84.52,67.85,4577.8,64.47
[09/07/2025 15:00],45.22,65.76,5602.7,59.38
[09/07/2025 16:00],52.98,59.92,4506.5,76.95
[09/07/2025 17:00],72.57,53.34,4421.1,60.56
[09/07/2025 18:00],46.32,97.15,2027.1,49.85
[09/07/2025 19:00],67.26,87.64,4371.1,90.54
[09/07/2025 20:00],45.74,99.01,2180.7,44.75
[09/07/2025 21:00],61.47,56.12,3943.7,55.49
[09/07/2025 22:00],73.27,89.87,2200.1,91.24
[09/07/2025 23:00],87.92,83.4,5663.6,82.78
[10/07/2025 00:00],71.48,64.08,2718.1,84.28
[10/07/2025 01:00],63.97,57.6,5183.3,62.91
[10/07/2025 02:00],41.18,52.32,2427.1,86.27
[10/07/2025 03:00],86.95,62.48,5608.0,90.83
[10/07/2025 04:00],76.18,75.11,2014.4,94.08
[10/07/2025 05:00],91.68,80.12,4927.6,45.81
[10/07/2025 06:00],86.2,49.1,2791.7,67.62
[10/07/2025 07:00],92.76,55.04,4477.4,64.85
[10/07/2025 08:00],85.15,66.55,5068.5,42.17
[10/07/2025 09:00],71.21,92.81,3851.5,46.08
[10/07/2025 10:00],63.73,53.97,2594.1,64.08
[10/07/2025 11:00],53.16,73.54,5343.1,68.7
[10/07/2025 12:00],60.25,46.87,5040.1,68.47
[10/07/2025 13:00],75.59,57.25,3546.9,67.45
[10/07/2025 14:00],63.53,77.2,5445.1,44.52
[10/07/2025 15:00],58.14,85.46,5447.7,63.18
[10/07/2025 16:00],94.1,72.21,2091.7,45.36
[10/07/2025 17:00],94.21,78.02,5425.8,73.87
[10/07/2025 18:00],49.59,50.23,5122.3,87.21
[10/07/2025 19:00],73.05,80.89,4970.5,49.17
[10/07/2025 20:00],57.82,73.91,4515.0,81.2
[10/07/2025 21:00],59.94,67.72,2645.3,67.73
[10/07/2025 22:00],84.1,63.61,3656.1,78.45
[10/07/2025 23:00],46.19,63.63,2956.4,79.89
[11/07/2025 00:00],69.68,91.18,5672.1,79.63
[11/07/2025 01:00],45.47,74.1,3484.8,75.68
[11/07/2025 02:00],84.4,58.46,5088.8,59.78
[11/07/2025 03:00],71.6,96.1,4001.5,84.95
[11/07/2025 04:00],73.55,88.62,3998.3,62.17
[11/07/2025 05:00],67.56,52.32,5767.7,62.6
[11/07/2025 06:00],75.56,58.9,3689.6,49.54
[11/07/2025 07:00],42.85,49.13,3268.4,89.33
[11/07/2025 08:00],88.17,85.15,2109.7,75.3
[11/07/2025 09:00],48.15,88.46,5279.3,55.08
[11/07/2025 10:00],51.47,73.8,3599.2,76.11
[11/07/2025 11:00],79.9,88.21,2638.6,90.61
[11/07/2025 12:00],49.83,59.85,2513.1,75.39
[11/07/2025 13:00],53.74,66.94,5955.1,66.94
[11/07/2025 14:00],58.12,53.35,5053.7,50.01
[11/07/2025 15:00],81.12,51.69,2320.2,58.32
[11/07/2025 16:00],44.88,88.85,4825.7,71.87
[11/07/2025 17:00],66.1,73.28,5540.4,58.5
[11/07/2025 18:00],66.5,82.4,4644.0,66.65
[11/07/2025 19:00],72.55,70.62,4533.1,75.04
[11/07/2025 20:00],58.5,94.35,4551.2,76.29
[11/07/2025 21:00],57.67,46.82,2079.7,58.48
[11/07/2025 22:00],46.41,49.23,3143.2,94.26
[11/07/2025 23:00],83.64,68.44,2057.6,53.75
[12/07/2025 00:00],63.2,98.73,3181.2,58.87
[12/07/2025 01:00],53.08,45.44,3429.3,73.87
[12/07/2025 02:00],60.02,84.76,4549.8,63.6
[12/07/2025 03:00],71.75,58.77,3747.3,57.24
[12/07/2025 04:00],93.41,95.43,4804.3,66.73
[12/07/2025 05:00],79.9,68.48,2308.7,51.65
[12/07/2025 06:00],92.99,87.05,4161.2,86.28
[12/07/2025 07:00],82.33,93.12,5653.0,84.32
[12/07/2025 08:00],78.66,69.24,5854.6,82.89
[12/07/2025 09:00],65.29,61.32,3182.2,83.02
[12/07/2025 10:00],77.26,92.5,2297.7,68.92
[12/07/2025 11:00],91.98,53.74,4963.7,70.39
[12/07/2025 12:00],57.58,85.02,4599.3,66.42
[12/07/2025 13:00],56.02,60.11,3966.9,58.58
[12/07/2025 14:00],60.98,83.31,5143.8,69.78
[12/07/2025 15:00],64.43,77.32,4855.8,85.27
[12/07/2025 16:00],57.05,94.21,4663.6,53.55
[12/07/2025 17:00],57.2,69.86,5765.7,85.53
[12/07/2025 18:00],79.74,60.35,5804.7,93.46
[12/07/2025 19:00],79.28,58.68,2369.5,87.03
[12/07/2025 20:00],63.39,76.48,4516.9,59.59
[12/07/2025 21:00],70.07,63.72,3840.1,70.57
[12/07/2025 22:00],60.35,72.94,3926.2,50.77
[12/07/2025 23:00],68.27,73.03,2460.2,58.81
[13/07/2025 00:00],66.81,48.73,2995.0,58.77
[13/07/2025 01:00],74.89,94.7,3193.1,92.19
[13/07/2025 02:00],42.35,77.44,2683.8,83.28
[13/07/2025 03:00],45.13,75.46,3278.3,79.18
[13/07/2025 04:00],91.74,47.92,2704.6,74.8
[13/07/2025 05:00],75.75,99.24,3883.1,78.69
[13/07/2025 06:00],92.98,97.85,5381.6,53.7
[13/07/2025 07:00],94.25,76.88,5219.3,83.8
[13/07/2025 08:00],61.51,64.0,3249.8,82.05
[13/07/2025 09:00],45.86,77.91,4391.0,55.51
[13/07/2025 10:00],66.01,76.31,4135.8,82.55
[13/07/2025 11:00],56.41,70.97,5798.2,72.28
[13/07/2025 12:00],45.86,57.42,5691.7,56.53
[13/07/2025 13:00],66.84,79.64,2631.8,68.39
[13/07/2025 14:00],49.44,61.67,2251.5,58.84
[13/07/2025 15:00],85.8,78.55,5207.4,56.29
[13/07/2025 16:00],68.59,80.57,4138.4,85.77
[13/07/2025 17:00],79.42,92.45,5125.7,92.03
[13/07/2025 18:00],67.02,81.35,3659.6,42.0
[13/07/2025 19:00],52.45,70.76,5972.6,75.87
[13/07/2025 20:00],58.8,45.89,2331.4,64.43
[13/07/2025 21:00],57.01,90.75,2690.9,56.59
[13/07/2025 22:00],46.58,68.15,5640.5,78.33
[13/07/2025 23:00],92.39,53.83,2511.8,46.31
[14/07/2025 00:00],55.52,56.31,3559.6,65.07
[14/07/2025 01:00],87.75,65.3,3125.7,59.63
[14/07/2025 02:00],42.43,72.75,3358.9,65.14
[14/07/2025 03:00],79.39,89.24,3942.8,46.8
[14/07/2025 04:00],44.39,89.29,2239.1,41.51
[14/07/2025 05:00],54.72,90.09,2820.6,49.41
[14/07/2025 06:00],84.73,73.25,5470.6,87.74
[14/07/2025 07:00],55.58,87.52,4569.8,68.95
[14/07/2025 08:00],82.33,70.56,4125.8,89.38
[14/07/2025 09:00],94.34,55.12,4307.4,69.05
[14/07/2025 10:00],79.5,81.52,2495.4,46.77
[14/07/2025 11:00],72.72,84.13,2079.2,74.29
[14/07/2025 12:00],84.47,84.97,4569.8,87.71
[14/07/2025 13:00],47.18,56.43,4137.3,42.73
[14/07/2025 14:00],73.51,68.25,3455.8,63.43
[14/07/2025 15:00],66.24,72.53,5183.3,88.21
[14/07/2025 16:00],67.45,83.46,4050.7,44.46
[14/07/2025 17:00],42.72,46.4,3258.8,69.15
[14/07/2025 18:00],58.25,90.56,3638.0,81.15
[14/07/2025 19:00],69.77,53.95,4819.4,46.43
[14/07/2025 20:00],59.26,86.21,2140.8,85.26
[14/07/2025 21:00],92.72,78.98,2582.5,59.23
[14/07/2025 22:00],66.1,71.77,3545.0,79.76
[14/07/2025 23:00],55.35,62.43,2559.5,73.53
[15/07/2025 00:00],79.14,60.82,5664.8,45.02
[15/07/2025 01:00],46.25,62.06,5650.5,70.54
[15/07/2025 02:00],57.52,57.55,2431.3,48.69
[15/07/2025 03:00],87.96,66.33,4595.0,66.32
[15/07/2025 04:00],47.2,64.36,4580.2,87.73
[15/07/2025 05:00],87.0,72.33,4517.0,69.26
[15/07/2025 06:00],55.15,60.61,4660.7,83.93
[15/07/2025 07:00],89.08,89.96,5429.1,80.33
[15/07/2025 08:00],41.47,79.56,3205.5,48.16
[15/07/2025 09:00],80.15,74.68,5635.1,89.89
[15/07/2025 10:00],54.21,97.16,4250.6,62.24
[15/07/2025 11:00],78.96,54.39,3216.9,85.41
[15/07/2025 12:00],50.97,78.92,5110.7,57.2
[15/07/2025 13:00],43.79,79.74,4629.4,77.76
[15/07/2025 14:00],68.68,59.54,5010.0,89.52
[15/07/2025 15:00],94.86,76.61,4088.5,93.09
[15/07/2025 16:00],80.01,48.61,5546.9,66.96
[15/07/2025 17:00],74.23,60.89,2220.5,48.37
[15/07/2025 18:00],50.37,91.59,5998.9,61.93
[15/07/2025 19:00],69.3,71.14,5260.9,47.85
[15/07/2025 20:00],85.0,87.95,4562.6,82.92
[15/07/2025 21:00],60.04,92.6,2683.8,51.67
[15/07/2025 22:00],43.51,72.38,4276.8,49.85
[15/07/2025 23:00],76.64,60.56,4116.8,61.3
[16/07/2025 00:00],66.43,57.36,5008.2,40.37
[16/07/2025 01:00],76.25,83.0,3243.2,59.39
[16/07/2025 02:00],47.78,79.89,3164.1,47.91
[16/07/2025 03:00],64.31,95.56,3678.0,67.01
[16/07/2025 04:00],41.93,45.68,5828.8,41.45
[16/07/2025 05:00],69.18,95.19,2004.8,73.1
[16/07/2025 06:00],70.87,48.07,5431.5,88.91
[16/07/2025 07:00],78.4,53.74,3679.3,44.57
[16/07/2025 08:00],64.94,46.27,5570.6,68.6
[16/07/2025 09:00],42.8,61.34,4007.4,58.82
[16/07/2025 10:00],71.78,82.24,5919.7,74.04
[16/07/2025 11:00],89.59,97.13,2889.1,43.92
[16/07/2025 12:00],72.69,91.16,3502.4,46.87
[16/07/2025 13:00],83.49,97.53,4107.2,88.92
[16/07/2025 14:00],44.16,65.68,5104.4,86.51
[16/07/2025 15:00],68.03,55.0,5121.3,44.68
[16/07/2025 16:00],83.76,60.64,3738.0,94.26
[16/07/2025 17:00],90.52,70.73,5081.9,57.98
[16/07/2025 18:00],63.78,65.26,4284.9,68.73
[16/07/2025 19:00],55.69,82.91,3177.7,76.17
[16/07/2025 20:00],80.42,64.45,5572.2,72.31
[16/07/2025 21:00],58.15,77.93,5598.3,41.38
[16/07/2025 22:00],54.11,68.83,5544.3,87.58
[16/07/2025 23:00],66.68,65.74,2258.1,79.91
[17/07/2025 00:00],87.24,84.0,3642.3,76.48
[17/07/2025 01:00],61.15,73.61,2856.1,79.05
[17/07/2025 02:00],65.7,80.72,2445.6,48.99
[17/07/2025 03:00],94.17,85.25,3368.2,60.73
[17/07/2025 04:00],55.46,76.9,2646.6,55.65
[17/07/2025 05:00],90.77,53.2,4114.3,42.38
[17/07/2025 06:00],91.68,59.28,3723.2,50.9
[17/07/2025 07:00],47.38,75.52,2015.2,70.52
[17/07/2025 08:00],79.62,66.0,4145.6,43.81
[17/07/2025 09:00],92.98,59.9,2921.0,54.43
[17/07/2025 10:00],72.8,95.35,3122.6,83.99
[17/07/2025 11:00],42.64,72.78,4155.3,41.29
[17/07/2025 12:00],56.52,95.5,5253.7,66.58
[17/07/2025 13:00],81.01,63.03,4677.0,72.45
[17/07/2025 14:00],55.17,66.55,2057.9,42.34
[17/07/2025 15:00],65.45,55.55,2786.2,50.74
[17/07/2025 16:00],42.07,85.46,4775.7,84.08
[17/07/2025 17:00],77.75,86.41,5021.3,51.42
[17/07/2025 18:00],64.57,61.78,2235.3,52.67
[17/07/2025 19:00],88.1,62.11,5358.1,48.26
[17/07/2025 20:00],55.11,81.2,4308.2,89.19
[17/07/2025 21:00],64.59,61.62,5375.1,52.94
[17/07/2025 22:00],71.96,59.05,3503.4,63.54
[17/07/2025 23:00],88.47,48.36,2810.1,49.52
[18/07/2025 00:00],69.47,87.66,3485.0,82.13
[18/07/2025 01:00],75.06,50.84,2897.6,90.55
[18/07/2025 02:00],49.39,85.51,4593.3,54.13
[18/07/2025 03:00],67.04,96.71,2247.9,79.74
[18/07/2025 04:00],61.7,73.08,4773.1,74.44
[18/07/2025 05:00],66.93,68.94,2828.9,64.71
[18/07/2025 06:00],74.32,74.85,3970.3,73.38
[18/07/2025 07:00],44.99,65.35,4537.8,88.05
[18/07/2025 08:00],56.26,53.11,3949.3,78.04
[18/07/2025 09:00],91.17,61.83,4268.7,56.69
[18/07/2025 10:00],52.28,53.96,5406.4,48.5
[18/07/2025 11:00],53.92,90.07,3244.6,66.14
[18/07/2025 12:00],41.48,79.18,5826.6,81.96
[18/07/2025 13:00],94.36,53.6,2503.9,45.35
[18/07/2025 14:00],42.59,85.39,5276.5,58.21
