TradeKey,Date,CurrencyKey,TraderKey,Trade_Amount,Exchange_Rate,Total_Value_USD,Transaction_Fee
5196,2024-04-03,2,2,550781,1.257687688,692710.48,55.08
5197,2024-04-03,2,2,859458,1.257687688,1080929.74,85.95
5198,2024-04-03,2,4,87768,1.257687688,110384.73,8.78
5199,2024-04-04,2,2,782865,1.265182137,990466.81,78.29
5200,2024-04-05,2,1,254059,1.264019489,321135.53,25.41
5201,2024-04-05,2,3,851686,1.264019489,1076547.7,85.17
5202,2024-04-05,2,2,545997,1.264019489,690150.85,54.6
5203,2024-04-08,2,2,963615,1.262530565,1216593.39,96.36
5204,2024-04-09,2,4,171791,1.265870929,217465.23,17.18
5205,2024-04-09,2,4,137577,1.265870929,174154.72,13.76
5206,2024-04-10,2,3,48743,1.267764568,61794.65,4.87
5207,2024-04-10,2,2,157901,1.267764568,200181.29,15.79
5208,2024-04-10,2,3,842047,1.267764568,1067517.35,84.2
5209,2024-04-11,2,2,552226,1.253761292,692359.58,55.22
5210,2024-04-11,2,3,384831,1.253761292,482486.21,38.48
5211,2024-04-12,2,3,998052,1.255477071,1253031.4,99.81
5212,2024-04-12,2,2,810546,1.255477071,1017621.92,81.05
5213,2024-04-15,2,4,614994,1.246183515,766395.38,61.5
5214,2024-04-15,2,3,70470,1.246183515,87818.55,7.05
5215,2024-04-16,2,1,609315,1.244740963,758439.34,60.93
5216,2024-04-16,2,4,864685,1.244740963,1076308.84,86.47
5217,2024-04-16,2,3,150886,1.244740963,187813.98,15.09
5218,2024-04-17,2,1,66766,1.243100762,82996.87,6.68
5219,2024-04-17,2,1,712963,1.243100762,886284.85,71.3
5220,2024-04-17,2,4,794388,1.243100762,987504.33,79.44
5221,2024-04-18,2,4,874916,1.245376587,1089599.9,87.49
5222,2024-04-18,2,3,722917,1.245376587,900303.91,72.29
5223,2024-04-18,2,2,322712,1.245376587,401897.97,32.27
5224,2024-04-19,2,3,479276,1.243765712,596107.06,47.93
5225,2024-04-22,2,3,710964,1.237577796,879873.26,71.1
5226,2024-04-23,2,1,414100,1.235025287,511423.97,41.41
5227,2024-04-24,2,3,743938,1.245330095,926448.38,74.39
5228,2024-04-24,2,3,180932,1.245330095,225320.06,18.09
5229,2024-04-24,2,1,791072,1.245330095,985145.77,79.11
5230,2024-04-25,2,2,358794,1.24595058,447039.59,35.88
5231,2024-04-25,2,4,369456,1.24595058,460323.92,36.95
5232,2024-04-26,2,3,977920,1.250906944,1223286.92,97.79
5233,2024-04-29,2,1,321104,1.25104773,401716.43,32.11
5234,2024-04-30,2,1,51736,1.255981565,64979.46,5.17
5235,2024-04-30,2,1,920823,1.255981565,1156536.71,92.08
5236,2024-05-01,2,3,306990,1.249016404,383435.55,30.7
5237,2024-05-01,2,2,141281,1.249016404,176462.29,14.13
5238,2024-05-02,2,2,752648,1.253934264,943771.12,75.26
5239,2024-05-02,2,2,188544,1.253934264,236421.78,18.85
5240,2024-05-03,2,2,654624,1.25406003,820937.79,65.46
5241,2024-05-03,2,1,895625,1.25406003,1123167.51,89.56
5242,2024-05-06,2,2,782358,1.254107237,981160.83,78.24
5243,2024-05-06,2,3,548116,1.254107237,687396.24,54.81
5244,2024-05-07,2,3,263437,1.255981565,330872.02,26.34
5245,2024-05-08,2,4,851938,1.250140667,1065042.34,85.19
5246,2024-05-09,2,2,931645,1.249328494,1163930.64,93.16
5247,2024-05-09,2,1,260611,1.249328494,325588.75,26.06
5248,2024-05-10,2,3,705371,1.252567768,883524.98,70.54
5249,2024-05-13,2,1,268406,1.25228548,336120.94,26.84
5250,2024-05-13,2,4,179536,1.25228548,224830.33,17.95
5251,2024-05-14,2,4,443169,1.256186724,556703.01,44.32
5252,2024-05-15,2,3,194783,1.258526564,245139.58,19.48
5253,2024-05-15,2,2,946070,1.258526564,1190654.23,94.61
5254,2024-05-16,2,3,985977,1.269003272,1251208.04,98.6
5255,2024-05-16,2,3,677489,1.269003272,859735.76,67.75
5256,2024-05-17,2,3,770946,1.267200708,976943.32,77.09
5257,2024-05-20,2,1,63850,1.270648003,81130.87,6.39
5258,2024-05-20,2,4,325865,1.270648003,414059.71,32.59
5259,2024-05-20,2,2,30739,1.270648003,39058.45,3.07
5260,2024-05-21,2,3,874240,1.27108407,1111232.54,87.42
5261,2024-05-21,2,3,341035,1.27108407,433484.16,34.1
5262,2024-05-22,2,1,608493,1.271132588,773475.28,60.85
5263,2024-05-22,2,1,50798,1.271132588,64570.99,5.08
5264,2024-05-23,2,2,646530,1.272102833,822452.64,64.65
5265,2024-05-23,2,2,973410,1.272102833,1238277.62,97.34
5266,2024-05-23,2,2,619063,1.272102833,787511.8,61.91
5267,2024-05-24,2,1,243869,1.26940608,309568.79,24.39
5268,2024-05-24,2,1,769055,1.26940608,976243.09,76.91
5269,2024-05-27,2,2,525312,1.273609519,669042.36,52.53
5270,2024-05-27,2,4,647907,1.273609519,825180.52,64.79
5271,2024-05-27,2,4,100554,1.273609519,128066.53,10.06
5272,2024-05-28,2,1,245348,1.277237177,313367.59,24.53
5273,2024-05-28,2,4,706610,1.277237177,902508.56,70.66
5274,2024-05-29,2,1,980789,1.275835633,1251325.55,98.08
5275,2024-05-29,2,2,679148,1.275835633,866481.22,67.91
5276,2024-05-30,2,4,123409,1.269799352,156704.67,12.34
5277,2024-05-30,2,3,555741,1.269799352,705679.56,55.57
5278,2024-05-30,2,4,143560,1.269799352,182292.39,14.36
5279,2024-05-31,2,3,487729,1.273042083,620899.54,48.77
5280,2024-05-31,2,2,809892,1.273042083,1031026.6,80.99
5281,2024-05-31,2,3,946939,1.273042083,1205493.2,94.69
5282,2024-06-03,2,3,34466,1.274372458,43922.52,3.45
5283,2024-06-04,2,1,338632,1.281016588,433793.21,33.86
5284,2024-06-04,2,2,744806,1.281016588,954108.84,74.48
5285,2024-06-04,2,4,97746,1.281016588,125214.25,9.77
5286,2024-06-05,2,4,980018,1.277302384,1251779.33,98.0
5287,2024-06-05,2,4,26793,1.277302384,34222.76,2.68
5288,2024-06-05,2,2,373146,1.277302384,476620.28,37.31
5289,2024-06-06,2,4,41469,1.279475927,53058.59,4.15
5290,2024-06-06,2,4,990602,1.279475927,1267451.41,99.06
5291,2024-06-07,2,3,350748,1.279328585,448721.94,35.07
5292,2024-06-10,2,2,742371,1.272944808,944997.31,74.24
5293,2024-06-11,2,1,590624,1.27263701,751649.96,59.06
5294,2024-06-11,2,2,406154,1.27263701,516886.61,40.62
5295,2024-06-11,2,4,150004,1.27263701,190900.64,15.0
5296,2024-06-12,2,1,794014,1.274047613,1011611.64,79.4
5297,2024-06-12,2,4,110902,1.274047613,141294.43,11.09
5298,2024-06-13,2,2,729449,1.27962327,933419.91,72.94
5299,2024-06-13,2,1,417266,1.27962327,533943.28,41.73
5300,2024-06-13,2,3,720826,1.27962327,922385.72,72.08
5301,2024-06-14,2,1,298297,1.275510192,380480.86,29.83
5302,2024-06-14,2,1,887788,1.275510192,1132382.64,88.78
5303,2024-06-14,2,2,102428,1.275510192,130647.96,10.24
5304,2024-06-17,2,3,150231,1.268311262,190539.67,15.02
5305,2024-06-18,2,3,256654,1.27159977,326361.17,25.67
5306,2024-06-18,2,3,491897,1.27159977,625496.11,49.19
5307,2024-06-18,2,2,771501,1.27159977,981040.49,77.15
5308,2024-06-19,2,4,671695,1.27074492,853553.01,67.17
5309,2024-06-20,2,4,868887,1.272199869,1105397.93,86.89
5310,2024-06-20,2,3,764616,1.272199869,972744.38,76.46
5311,2024-06-21,2,1,326985,1.26604712,413978.42,32.7
5312,2024-06-24,2,2,142886,1.263902903,180594.03,14.29
5313,2024-06-25,2,4,612742,1.268343449,777167.3,61.27
5314,2024-06-25,2,1,658819,1.268343449,835608.76,65.88
5315,2024-06-25,2,4,373012,1.268343449,473107.33,37.3
5316,2024-06-26,2,1,166794,1.268399715,211561.46,16.68
5317,2024-06-27,2,1,511754,1.262179971,645925.65,51.18
5318,2024-06-28,2,2,799391,1.26457417,1010889.21,79.94
5319,2024-06-28,2,1,975090,1.26457417,1233073.63,97.51
5320,2024-06-28,2,4,841586,1.26457417,1064247.92,84.16
5321,2024-07-01,2,1,947336,1.26486218,1198249.48,94.73
5322,2024-07-02,2,4,887050,1.26457417,1121740.52,88.7
5323,2024-07-03,2,4,102450,1.269035578,130012.69,10.25
5324,2024-07-03,2,3,989382,1.269035578,1255560.96,98.94
5325,2024-07-03,2,4,209986,1.269035578,266479.7,21.0
5326,2024-07-04,2,3,90206,1.274778485,114992.67,9.02
5327,2024-07-05,2,1,484510,1.27557528,618028.98,48.45
5328,2024-07-05,2,1,323105,1.27557528,412144.75,32.31
5329,2024-07-05,2,1,139588,1.27557528,178055.0,13.96
5330,2024-07-08,2,2,142269,1.280650854,182196.92,14.23
5331,2024-07-09,2,4,404098,1.281558394,517875.18,40.41
5332,2024-07-09,2,1,459033,1.281558394,588277.59,45.9
5333,2024-07-10,2,4,966226,1.278772354,1235583.1,96.62
5334,2024-07-11,2,4,780601,1.285264492,1003278.75,78.06
5335,2024-07-12,2,1,815534,1.292373776,1053974.76,81.55
5336,2024-07-15,2,2,375103,1.29668045,486388.73,37.51
5337,2024-07-16,2,4,633617,1.297000051,821801.28,63.36
5338,2024-07-17,2,3,541297,1.297769308,702478.63,54.13
5339,2024-07-18,2,3,227320,1.300745368,295685.44,22.73
5340,2024-07-19,2,2,722413,1.295169115,935647.01,72.24
5341,2024-07-22,2,4,449963,1.293309689,581941.51,45.0
5342,2024-07-23,2,3,89834,1.293242812,116177.17,8.98
5343,2024-07-23,2,3,93186,1.293242812,120512.12,9.32
5344,2024-07-24,2,4,173766,1.290156126,224185.27,17.38
5345,2024-07-24,2,4,686762,1.290156126,886030.2,68.68
5346,2024-07-24,2,3,577824,1.290156126,745483.17,57.78
5347,2024-07-25,2,3,972032,1.28998971,1253911.28,97.2
5348,2024-07-25,2,3,487576,1.28998971,628968.02,48.76
5349,2024-07-26,2,4,849166,1.285677552,1091753.66,84.92
5350,2024-07-26,2,4,20668,1.285677552,26572.38,2.07
5351,2024-07-29,2,1,828716,1.28683567,1066421.31,82.87
5352,2024-07-29,2,2,595128,1.28683567,765831.94,59.51
5353,2024-07-29,2,2,441445,1.28683567,568067.17,44.14
5354,2024-07-30,2,2,730407,1.28604126,939333.54,73.04
5355,2024-07-31,2,4,839655,1.283697128,1077862.71,83.97
5356,2024-08-01,2,2,416423,1.285313964,535234.3,41.64
5357,2024-08-01,2,2,206712,1.285313964,265689.82,20.67
5358,2024-08-01,2,2,210294,1.285313964,270293.81,21.03
5359,2024-08-02,2,4,311136,1.272896171,396043.82,31.11
5360,2024-08-02,2,2,114834,1.272896171,146171.76,11.48
5361,2024-08-02,2,4,401201,1.272896171,510687.22,40.12
5362,2024-08-05,2,3,181229,1.278788686,231753.59,18.12
5363,2024-08-06,2,1,379114,1.278870583,484837.74,37.91
5364,2024-08-07,2,1,717974,1.268472195,910730.06,71.8
5365,2024-08-07,2,1,481503,1.268472195,610773.17,48.15
5366,2024-08-08,2,4,347521,1.268037796,440669.76,34.75
5367,2024-08-09,2,2,974407,1.274745941,1242121.37,97.44
5368,2024-08-09,2,1,704624,1.274745941,898216.58,70.46
5369,2024-08-12,2,3,267197,1.2750386,340686.49,26.72
5370,2024-08-12,2,4,151790,1.2750386,193538.11,15.18
5371,2024-08-12,2,4,975374,1.2750386,1243639.5,97.54
5372,2024-08-13,2,1,512692,1.277122855,654770.67,51.27
5373,2024-08-13,2,4,246705,1.277122855,315072.59,24.67
5374,2024-08-13,2,1,290859,1.277122855,371462.68,29.09
5375,2024-08-14,2,3,846699,1.286670089,1089422.28,84.67
5376,2024-08-15,2,2,316491,1.282873631,406017.96,31.65
5377,2024-08-16,2,4,618493,1.285942078,795346.17,61.85
5378,2024-08-16,2,3,661094,1.285942078,850128.59,66.11
5379,2024-08-19,2,3,177898,1.294716239,230327.43,17.79
5380,2024-08-20,2,1,216275,1.299038649,280949.58,21.63
5381,2024-08-20,2,1,311094,1.299038649,404123.13,31.11
5382,2024-08-20,2,3,21978,1.299038649,28550.27,2.2
5383,2024-08-21,2,1,599462,1.303543091,781424.55,59.95
5384,2024-08-22,2,3,759488,1.30934608,994432.64,75.95
5385,2024-08-22,2,1,629141,1.30934608,823763.3,62.91
5386,2024-08-23,2,1,206570,1.309774756,270560.17,20.66
5387,2024-08-26,2,3,672478,1.321265817,888522.19,67.25
5388,2024-08-26,2,2,615194,1.321265817,812834.8,61.52
5389,2024-08-26,2,4,589949,1.321265817,779479.45,58.99
5390,2024-08-27,2,4,217672,1.31917417,287147.28,21.77
5391,2024-08-27,2,4,993101,1.31917417,1310073.19,99.31
5392,2024-08-27,2,4,707528,1.31917417,933352.66,70.75
5393,2024-08-28,2,3,996814,1.325750113,1321526.27,99.68
5394,2024-08-28,2,3,894681,1.325750113,1186123.44,89.47
5395,2024-08-29,2,3,574566,1.319365621,758062.63,57.46
5396,2024-08-29,2,2,767951,1.319365621,1013208.15,76.8
5397,2024-08-30,2,3,443431,1.316621065,583830.6,44.34
5398,2024-09-02,2,4,689043,1.312852859,904612.07,68.9
5399,2024-09-02,2,3,603505,1.312852859,792313.26,60.35
5400,2024-09-02,2,2,608862,1.312852859,799346.22,60.89
5401,2024-09-03,2,1,981516,1.314198613,1289906.97,98.15
5402,2024-09-03,2,4,722048,1.314198613,948914.48,72.2
5403,2024-09-04,2,3,537588,1.311406612,704996.46,53.76
5404,2024-09-04,2,3,957757,1.311406612,1256008.86,95.78
5405,2024-09-04,2,2,956226,1.311406612,1254001.1,95.62
5406,2024-09-05,2,4,848557,1.31447494,1115406.91,84.86
5407,2024-09-06,2,4,291078,1.317748785,383567.68,29.11
5408,2024-09-09,2,3,517162,1.313335538,679207.23,51.72
5409,2024-09-09,2,4,708601,1.313335538,930630.88,70.86
5410,2024-09-10,2,3,517749,1.307138205,676769.5,51.77
5411,2024-09-10,2,2,871467,1.307138205,1139127.81,87.15
5412,2024-09-10,2,4,817871,1.307138205,1069070.43,81.79
5413,2024-09-11,2,1,883358,1.308027387,1155456.46,88.34
5414,2024-09-11,2,2,566364,1.308027387,740819.62,56.64
5415,2024-09-12,2,3,151700,1.303951025,197809.37,15.17
5416,2024-09-12,2,1,640867,1.303951025,835659.18,64.09
5417,2024-09-12,2,1,441911,1.303951025,576230.3,44.19
5418,2024-09-13,2,1,746501,1.313232183,980329.14,74.65
5419,2024-09-16,2,4,228403,1.313799739,300075.8,22.84
5420,2024-09-17,2,3,724465,1.321073771,957071.71,72.45
5421,2024-09-18,2,3,579010,1.316742301,762406.96,57.9
5422,2024-09-19,2,2,240957,1.320114613,318090.86,24.1
5423,2024-09-20,2,4,984461,1.328179955,1307541.37,98.45
5424,2024-09-20,2,1,749126,1.328179955,994974.14,74.91
5425,2024-09-20,2,4,579250,1.328179955,769348.24,57.93
5426,2024-09-23,2,1,263331,1.331398368,350598.46,26.33
5427,2024-09-24,2,3,472432,1.334988713,630691.39,47.24
5428,2024-09-25,2,4,406379,1.34273243,545658.26,40.64
5429,2024-09-25,2,3,590558,1.34273243,792961.38,59.06
5430,2024-09-25,2,2,829165,1.34273243,1113346.74,82.92
5431,2024-09-26,2,2,784295,1.331579208,1044350.91,78.43
5432,2024-09-27,2,4,908474,1.34138155,1218610.26,90.85
5433,2024-09-27,2,1,305138,1.34138155,409306.48,30.51
5434,2024-09-30,2,4,613412,1.338329792,820947.55,61.34
5435,2024-10-01,2,1,172323,1.337613702,230501.61,17.23
5436,2024-10-01,2,4,395308,1.337613702,528769.4,39.53
5437,2024-10-01,2,4,497328,1.337613702,665232.75,49.73
5438,2024-10-02,2,3,126033,1.327404261,167296.74,12.6
5439,2024-10-02,2,3,698601,1.327404261,927325.94,69.86
5440,2024-10-02,2,1,123463,1.327404261,163885.31,12.35
5441,2024-10-03,2,3,788331,1.326611876,1045809.27,78.83
5442,2024-10-03,2,1,11842,1.326611876,15709.74,1.18
5443,2024-10-03,2,4,652022,1.326611876,864980.13,65.2
5444,2024-10-04,2,2,604497,1.313025236,793719.82,60.45
5445,2024-10-04,2,4,952499,1.313025236,1250655.22,95.25
5446,2024-10-07,2,2,109624,1.312525392,143884.28,10.96
5447,2024-10-08,2,4,321557,1.308472395,420748.46,32.16
5448,2024-10-08,2,3,736713,1.308472395,963968.62,73.67
5449,2024-10-09,2,2,37795,1.30948329,49491.92,3.78
5450,2024-10-09,2,4,372034,1.30948329,487172.31,37.2
5451,2024-10-09,2,4,790853,1.30948329,1035608.79,79.09
5452,2024-10-10,2,4,692053,1.306830883,904396.23,69.21
5453,2024-10-10,2,1,960684,1.306830883,1255451.52,96.07
5454,2024-10-10,2,4,863020,1.306830883,1127821.19,86.3
5455,2024-10-11,2,3,874476,1.306216359,1142254.86,87.45
5456,2024-10-14,2,2,17746,1.304903746,23156.82,1.77
5457,2024-10-14,2,3,696515,1.304903746,908885.03,69.65
5458,2024-10-15,2,3,150185,1.30674541,196253.56,15.02
5459,2024-10-15,2,2,902659,1.30674541,1179545.51,90.27
5460,2024-10-16,2,1,313144,1.306591749,409151.37,31.31
5461,2024-10-16,2,3,279997,1.306591749,365841.77,28.0
5462,2024-10-17,2,4,284162,1.29902184,369132.64,28.42
5463,2024-10-17,2,1,856875,1.29902184,1113099.34,85.69
5464,2024-10-17,2,2,240114,1.29902184,311913.33,24.01
5465,2024-10-18,2,4,750089,1.301574945,976297.05,75.01
5466,2024-10-18,2,3,717249,1.301574945,933553.33,71.72
5467,2024-10-21,2,2,781326,1.305261612,1019834.83,78.13
5468,2024-10-21,2,2,131407,1.305261612,171520.51,13.14
5469,2024-10-22,2,4,794841,1.298296571,1031939.34,79.48
5470,2024-10-23,2,4,161274,1.298279762,209378.77,16.13
5471,2024-10-23,2,2,239820,1.298279762,311353.45,23.98
5472,2024-10-23,2,2,572409,1.298279762,743147.02,57.24
5473,2024-10-24,2,4,166197,1.291372299,214622.2,16.62
5474,2024-10-24,2,3,878758,1.291372299,1134803.74,87.88
5475,2024-10-25,2,1,740506,1.297336578,960685.52,74.05
5476,2024-10-28,2,2,684919,1.295823574,887534.19,68.49
5477,2024-10-29,2,2,830354,1.297471166,1077360.37,83.04
5478,2024-10-29,2,4,466459,1.297471166,605217.1,46.65
5479,2024-10-30,2,4,724955,1.301405549,943460.46,72.5
5480,2024-10-31,2,1,587180,1.295957923,760960.57,58.72
5481,2024-11-01,2,4,878453,1.289773345,1133005.26,87.85
5482,2024-11-01,2,3,305326,1.289773345,393801.34,30.53
5483,2024-11-01,2,3,479483,1.289773345,618424.39,47.95
5484,2024-11-04,2,3,900630,1.29534018,1166622.23,90.06
5485,2024-11-04,2,1,435909,1.29534018,564650.44,43.59
5486,2024-11-04,2,2,665424,1.29534018,861950.44,66.54
5487,2024-11-05,2,4,780020,1.295454264,1010480.24,78.0
5488,2024-11-05,2,4,668661,1.295454264,866219.74,66.87
5489,2024-11-05,2,4,507941,1.295454264,658014.33,50.79
5490,2024-11-06,2,1,499928,1.304359198,652085.69,49.99
5491,2024-11-06,2,1,489643,1.304359198,638670.35,48.96
5492,2024-11-06,2,4,732790,1.304359198,955821.38,73.28
5493,2024-11-07,2,4,271108,1.288327813,349275.98,27.11
5494,2024-11-07,2,2,908879,1.288327813,1170934.09,90.89
5495,2024-11-08,2,2,741627,1.298229218,962801.84,74.16
5496,2024-11-08,2,1,985136,1.298229218,1278932.34,98.51
5497,2024-11-08,2,1,750062,1.298229218,973752.4,75.01
5498,2024-11-11,2,2,390527,1.291705966,504446.06,39.05
5499,2024-11-11,2,4,959438,1.291705966,1239311.79,95.94
5500,2024-11-12,2,2,653748,1.287498355,841699.47,65.37
5501,2024-11-13,2,2,374135,1.273917794,476617.23,37.41
5502,2024-11-13,2,4,183136,1.273917794,233300.21,18.31
5503,2024-11-14,2,2,874366,1.270680308,1111039.66,87.44
5504,2024-11-14,2,2,12637,1.270680308,16057.59,1.26
5505,2024-11-15,2,1,625148,1.266784906,791928.05,62.51
5506,2024-11-15,2,1,834969,1.266784906,1057726.13,83.5
5507,2024-11-18,2,3,97481,1.261765957,122998.21,9.75
5508,2024-11-18,2,1,772504,1.261765957,974719.25,77.25
5509,2024-11-19,2,2,863834,1.267925382,1095277.05,86.38
5510,2024-11-20,2,1,52537,1.26945436,66693.32,5.25
5511,2024-11-21,2,1,720744,1.265534401,912126.33,72.07
5512,2024-11-22,2,4,738325,1.258478999,929166.51,73.83
5513,2024-11-25,2,1,624299,1.259382367,786231.15,62.43
5514,2024-11-25,2,2,417513,1.259382367,525808.51,41.75
5515,2024-11-25,2,4,729281,1.259382367,918443.63,72.93
5516,2024-11-26,2,3,325190,1.253305554,407562.43,32.52
5517,2024-11-26,2,3,906828,1.253305554,1136532.57,90.68
5518,2024-11-26,2,4,979536,1.253305554,1227657.91,97.95
5519,2024-11-27,2,2,255645,1.257387161,321444.74,25.56
5520,2024-11-28,2,1,341284,1.267764568,432667.76,34.13
5521,2024-11-28,2,2,197013,1.267764568,249766.1,19.7
5522,2024-11-28,2,2,338447,1.267764568,429071.11,33.84
5523,2024-11-29,2,3,129539,1.269680023,164473.08,12.95
5524,2024-11-29,2,4,235365,1.269680023,298838.24,23.54
5525,2024-11-29,2,3,772241,1.269680023,980498.97,77.22
5526,2024-12-02,2,4,526772,1.270163894,669086.77,52.68
5527,2024-12-02,2,3,192534,1.270163894,244549.74,19.25
5528,2024-12-03,2,2,626902,1.265854836,793566.93,62.69
5529,2024-12-04,2,4,69577,1.267427206,88183.78,6.96
5530,2024-12-04,2,4,269660,1.267427206,341774.42,26.97
5531,2024-12-04,2,2,84032,1.267427206,106504.44,8.4
5532,2024-12-05,2,2,641088,1.270115495,814255.8,64.11
5533,2024-12-05,2,2,628321,1.270115495,798040.24,62.83
5534,2024-12-06,2,2,461577,1.275933385,588941.5,46.16
5535,2024-12-09,2,4,780334,1.274929643,994870.95,78.03
5536,2024-12-09,2,2,528840,1.274929643,674233.79,52.88
5537,2024-12-10,2,2,680173,1.274908543,867158.37,68.02
5538,2024-12-11,2,1,840819,1.278004289,1074570.29,84.08
5539,2024-12-11,2,4,827740,1.278004289,1057855.27,82.77
5540,2024-12-11,2,4,371684,1.278004289,475013.75,37.17
5541,2024-12-12,2,3,19704,1.276633739,25154.79,1.97
5542,2024-12-13,2,1,734702,1.267732382,931405.52,73.47
5543,2024-12-13,2,4,389598,1.267732382,493906.0,38.96
5544,2024-12-13,2,2,96638,1.267732382,122511.12,9.66
5545,2024-12-16,2,1,167636,1.26273787,211680.33,16.76
5546,2024-12-17,2,4,594182,1.269035578,754038.1,59.42
5547,2024-12-17,2,1,848899,1.269035578,1077283.03,84.89
5548,2024-12-17,2,4,983141,1.269035578,1247640.91,98.31
5549,2024-12-18,2,3,73466,1.27108407,93381.46,7.35
5550,2024-12-19,2,2,971914,1.256770849,1221473.18,97.19
5551,2024-12-19,2,3,76923,1.256770849,96674.58,7.69
5552,2024-12-20,2,2,33333,1.249796867,41659.48,3.33
5553,2024-12-23,2,4,604554,1.256991982,759919.53,60.46
5554,2024-12-23,2,1,440344,1.256991982,553508.88,44.03
5555,2024-12-24,2,1,751618,1.253446937,942113.28,75.16
5556,2024-12-25,2,4,692168,1.253604174,867704.69,69.22
5557,2024-12-25,2,4,706243,1.253604174,885349.17,70.62
5558,2024-12-26,2,4,801507,1.254374623,1005390.04,80.15
5559,2024-12-26,2,3,719452,1.254374623,902462.33,71.95
5560,2024-12-27,2,1,923895,1.252975821,1157618.1,92.39
5561,2024-12-30,2,2,968154,1.257880688,1217822.22,96.82
5562,2024-12-31,2,3,934403,1.254909873,1172591.55,93.44
5563,2024-12-31,2,4,130318,1.254909873,163537.34,13.03
5564,2024-12-31,2,2,41860,1.254909873,52530.53,4.19
5565,2025-01-02,2,1,589628,1.251924872,738169.96,58.96
5566,2025-01-02,2,2,423077,1.251924872,529660.62,42.31
5567,2025-01-03,2,2,134199,1.238022208,166141.34,13.42
5568,2025-01-03,2,3,32073,1.238022208,39707.09,3.21
5569,2025-01-06,2,4,513503,1.242683768,638121.84,51.35
5570,2025-01-06,2,4,840594,1.242683768,1044592.52,84.06
5571,2025-01-07,2,1,783600,1.251094699,980357.81,78.36
5572,2025-01-07,2,2,327119,1.251094699,409256.85,32.71
5573,2025-01-07,2,3,554820,1.251094699,694132.36,55.48
5574,2025-01-08,2,4,989919,1.247785211,1235206.29,98.99
5575,2025-01-08,2,3,757220,1.247785211,944847.92,75.72
5576,2025-01-08,2,2,661131,1.247785211,824949.48,66.11
5577,2025-01-09,2,2,983095,1.235987067,1215092.71,98.31
5578,2025-01-09,2,1,399972,1.235987067,494360.22,40.0
5579,2025-01-09,2,4,97536,1.235987067,120553.23,9.75
5580,2025-01-10,2,4,888907,1.229936719,1093299.36,88.89
5581,2025-01-13,2,4,948436,1.220494509,1157560.93,94.84
5582,2025-01-14,2,4,775675,1.223331451,948907.62,77.57
5583,2025-01-15,2,3,568185,1.221344233,693949.47,56.82
5584,2025-01-15,2,2,311023,1.221344233,379866.15,31.1
5585,2025-01-15,2,1,556564,1.221344233,679756.23,55.66
5586,2025-01-16,2,4,476440,1.224334836,583322.09,47.64
