transaction_id,latency_ms,security_level,encryption_method,zt_authentication,network_slice_id
TXN3831,11,High,TDKE,1,Slice_C
TXN8550,10,High,TDKE,1,Slice_C
TXN6630,7,Low,AES,0,Slice_C
TXN9470,28,High,TDKE,1,Slice_C
TXN1215,21,Medium,RSA,1,Slice_B
TXN6951,8,Medium,AES,1,Slice_C
TXN5343,18,High,TDKE,1,Slice_A
TXN7433,10,Medium,AES,1,Slice_C
TXN5997,13,Low,RSA,0,Slice_B
TXN1573,13,Medium,RSA,1,Slice_B
TXN1054,9,High,TDKE,1,Slice_A
TXN9539,6,Medium,AES,1,Slice_A
TXN9526,27,High,TDKE,1,Slice_A
TXN6058,19,High,TDKE,1,Slice_C
TXN9691,14,High,TDKE,1,Slice_C
TXN1117,23,Low,RSA,0,Slice_A
TXN6735,8,High,TDKE,1,Slice_A
TXN6967,26,High,TDKE,1,Slice_B
TXN5234,12,Medium,AES,1,Slice_B
TXN6378,21,High,TDKE,1,Slice_A
TXN2213,16,Medium,RSA,1,Slice_A
TXN2651,24,Medium,RSA,1,Slice_A
TXN9566,17,High,TDKE,1,Slice_B
TXN3437,30,Low,RSA,0,Slice_B
TXN9657,29,Low,AES,0,Slice_C
TXN5671,18,High,TDKE,1,Slice_B
TXN8080,19,High,TDKE,1,Slice_B
TXN3652,9,High,TDKE,1,Slice_A
TXN6726,24,Medium,AES,1,Slice_B
TXN4715,16,Low,AES,0,Slice_B
TXN1405,29,Medium,RSA,1,Slice_C
TXN6051,29,Low,RSA,0,Slice_B
TXN6722,9,Low,AES,0,Slice_C
TXN8472,7,Medium,RSA,1,Slice_C
TXN6048,27,Low,RSA,0,Slice_B
TXN2639,14,High,TDKE,1,Slice_B
TXN9033,19,Medium,RSA,1,Slice_C
TXN8221,14,High,TDKE,1,Slice_B
TXN2860,16,Low,RSA,0,Slice_A
TXN2161,15,Medium,AES,1,Slice_B
TXN4342,10,Low,AES,0,Slice_C
TXN5389,9,High,TDKE,1,Slice_A
TXN8427,15,Low,RSA,0,Slice_C
TXN2580,28,High,TDKE,1,Slice_A
TXN6277,5,Low,AES,0,Slice_C
TXN1707,18,Low,RSA,0,Slice_A
TXN5497,19,High,TDKE,1,Slice_A
TXN2770,14,Medium,RSA,1,Slice_B
TXN3156,30,High,TDKE,1,Slice_C
TXN9572,14,Low,RSA,0,Slice_B
TXN8200,10,Low,AES,0,Slice_C
TXN9414,13,High,TDKE,1,Slice_A
TXN9479,9,Low,RSA,0,Slice_C
TXN5520,6,Medium,RSA,1,Slice_B
TXN2342,29,Medium,AES,1,Slice_C
TXN5081,26,Low,AES,0,Slice_C
TXN9787,20,Low,AES,0,Slice_C
TXN7912,10,High,TDKE,1,Slice_A
TXN9971,5,High,TDKE,1,Slice_B
TXN4556,9,High,TDKE,1,Slice_A
TXN3353,17,High,TDKE,1,Slice_C
TXN9602,26,High,TDKE,1,Slice_A
TXN4138,28,Medium,RSA,1,Slice_B
TXN8286,27,High,TDKE,1,Slice_C
TXN4224,15,Low,AES,0,Slice_A
TXN6648,5,Low,AES,0,Slice_B
TXN9067,24,Low,RSA,0,Slice_A
TXN4577,30,Medium,AES,1,Slice_C
TXN8175,6,Medium,AES,1,Slice_C
TXN5039,17,Medium,RSA,1,Slice_C
TXN9500,12,Medium,AES,1,Slice_C
TXN9172,28,Low,RSA,0,Slice_C
TXN6349,19,Medium,AES,1,Slice_C
TXN8591,19,Low,RSA,0,Slice_A
TXN9863,19,Medium,RSA,1,Slice_A
TXN5021,5,High,TDKE,1,Slice_A
TXN6262,20,High,TDKE,1,Slice_B
TXN1706,14,Medium,RSA,1,Slice_C
TXN9324,20,High,TDKE,1,Slice_C
TXN8998,28,Low,AES,0,Slice_A
TXN3714,11,High,TDKE,1,Slice_B
TXN9739,30,High,TDKE,1,Slice_C
TXN4180,5,High,TDKE,1,Slice_B
TXN4371,23,Medium,AES,1,Slice_B
TXN9435,23,Medium,AES,1,Slice_A
TXN3906,21,High,TDKE,1,Slice_C
TXN9839,8,Low,AES,0,Slice_B
TXN1511,29,High,TDKE,1,Slice_C
TXN7348,29,Medium,RSA,1,Slice_B
TXN8662,24,Low,RSA,0,Slice_B
TXN5490,13,Low,AES,0,Slice_B
TXN6290,28,High,TDKE,1,Slice_C
TXN3221,10,Low,RSA,0,Slice_A
TXN7100,16,High,TDKE,1,Slice_B
TXN3411,17,Medium,AES,1,Slice_C
TXN7847,8,Low,RSA,0,Slice_B
TXN6775,29,High,TDKE,1,Slice_C
TXN9818,25,Low,RSA,0,Slice_C
TXN9256,10,Low,AES,0,Slice_C
TXN9151,24,High,TDKE,1,Slice_C
TXN2399,22,High,TDKE,1,Slice_A
TXN3563,22,Medium,AES,1,Slice_A
TXN4046,21,High,TDKE,1,Slice_C
TXN4782,14,Medium,RSA,1,Slice_C
TXN6734,20,Low,AES,0,Slice_B
TXN8175,17,Low,RSA,0,Slice_B
TXN5273,29,Medium,AES,1,Slice_A
TXN8029,22,High,TDKE,1,Slice_B
TXN4347,10,Low,AES,0,Slice_A
TXN3643,6,High,TDKE,1,Slice_B
TXN3792,8,Low,AES,0,Slice_A
TXN7869,30,Low,AES,0,Slice_C
TXN1459,6,Medium,AES,1,Slice_A
TXN2139,29,Low,AES,0,Slice_A
TXN8888,18,Medium,RSA,1,Slice_C
TXN1426,24,Low,AES,0,Slice_B
TXN2316,25,High,TDKE,1,Slice_C
TXN7238,14,Medium,AES,1,Slice_C
TXN1046,28,Medium,RSA,1,Slice_A
TXN6504,29,Low,RSA,0,Slice_C
TXN4507,10,Low,RSA,0,Slice_C
TXN8763,15,High,TDKE,1,Slice_A
TXN6510,30,High,TDKE,1,Slice_C
TXN4025,23,Medium,RSA,1,Slice_C
TXN5051,30,Medium,RSA,1,Slice_B
TXN4894,19,Medium,AES,1,Slice_B
TXN9904,14,High,TDKE,1,Slice_C
TXN1630,8,Medium,RSA,1,Slice_B
TXN1246,14,Medium,AES,1,Slice_C
TXN3986,16,Medium,RSA,1,Slice_A
TXN6323,23,High,TDKE,1,Slice_A
TXN4668,17,High,TDKE,1,Slice_C
TXN3209,14,Low,RSA,0,Slice_A
TXN4975,5,Low,RSA,0,Slice_A
TXN2718,11,High,TDKE,1,Slice_B
TXN7915,25,High,TDKE,1,Slice_B
TXN7505,24,Low,RSA,0,Slice_B
TXN9284,22,Low,AES,0,Slice_B
TXN7869,17,Medium,AES,1,Slice_A
TXN9997,19,Medium,RSA,1,Slice_C
TXN4180,29,Medium,RSA,1,Slice_B
TXN5672,30,Medium,RSA,1,Slice_C
TXN9315,28,High,TDKE,1,Slice_A
TXN6982,19,High,TDKE,1,Slice_A
TXN6640,23,Low,AES,0,Slice_C
TXN7020,9,High,TDKE,1,Slice_A
TXN6336,13,Low,RSA,0,Slice_A
TXN7583,29,High,TDKE,1,Slice_A
TXN8943,22,High,TDKE,1,Slice_C
TXN4303,9,Medium,RSA,1,Slice_C
TXN3696,5,Medium,RSA,1,Slice_B
TXN4401,19,Low,AES,0,Slice_A
TXN1348,7,High,TDKE,1,Slice_A
TXN4362,5,Low,RSA,0,Slice_B
TXN2138,9,Low,RSA,0,Slice_A
TXN2022,16,High,TDKE,1,Slice_B
TXN8479,17,Low,RSA,0,Slice_A
TXN3739,29,High,TDKE,1,Slice_A
TXN1407,14,Medium,RSA,1,Slice_A
TXN4621,19,Low,AES,0,Slice_A
TXN4357,10,High,TDKE,1,Slice_B
TXN2171,12,Medium,RSA,1,Slice_A
TXN2744,28,Low,RSA,0,Slice_C
TXN9654,25,High,TDKE,1,Slice_B
TXN7440,14,Low,RSA,0,Slice_A
TXN7002,30,Low,AES,0,Slice_B
TXN6701,5,High,TDKE,1,Slice_C
TXN6976,14,Medium,RSA,1,Slice_C
TXN2642,29,High,TDKE,1,Slice_C
TXN8804,5,Medium,AES,1,Slice_A
TXN2627,20,Medium,AES,1,Slice_A
TXN1990,18,Medium,RSA,1,Slice_A
TXN6425,21,Medium,AES,1,Slice_A
TXN1903,5,Medium,RSA,1,Slice_B
TXN3352,30,Low,RSA,0,Slice_C
TXN8628,29,Low,AES,0,Slice_C
TXN6468,5,High,TDKE,1,Slice_B
TXN4201,19,Medium,AES,1,Slice_B
TXN3786,11,Low,AES,0,Slice_A
TXN7466,11,Medium,AES,1,Slice_B
TXN3243,18,Medium,RSA,1,Slice_A
TXN9687,14,High,TDKE,1,Slice_C
TXN3710,20,High,TDKE,1,Slice_A
TXN1321,23,Low,AES,0,Slice_C
TXN4955,21,Medium,RSA,1,Slice_C
TXN9629,19,Medium,RSA,1,Slice_C
TXN8660,18,Medium,RSA,1,Slice_A
TXN3873,30,Medium,AES,1,Slice_C
TXN8229,18,Medium,AES,1,Slice_C
TXN3862,27,Medium,AES,1,Slice_C
TXN4643,10,Medium,AES,1,Slice_B
TXN5020,11,Medium,AES,1,Slice_A
TXN9034,14,Medium,RSA,1,Slice_C
TXN4566,30,Medium,RSA,1,Slice_B
TXN7363,12,Low,RSA,0,Slice_C
TXN9642,29,Low,RSA,0,Slice_C
TXN9585,19,Medium,AES,1,Slice_B
TXN2287,14,Low,AES,0,Slice_C
TXN7576,5,High,TDKE,1,Slice_B
TXN9237,19,High,TDKE,1,Slice_A
TXN4049,25,Medium,AES,1,Slice_A
TXN1795,18,Low,AES,0,Slice_B
TXN5043,24,Medium,RSA,1,Slice_A
TXN1020,12,High,TDKE,1,Slice_B
TXN2726,24,High,TDKE,1,Slice_A
TXN4933,25,High,TDKE,1,Slice_B
TXN5116,28,High,TDKE,1,Slice_C
TXN5584,17,Low,RSA,0,Slice_A
TXN2091,14,Medium,RSA,1,Slice_C
TXN2789,19,High,TDKE,1,Slice_C
TXN9185,5,Medium,RSA,1,Slice_C
TXN8365,26,Medium,AES,1,Slice_C
TXN5423,27,High,TDKE,1,Slice_A
TXN5842,19,High,TDKE,1,Slice_A
TXN9715,16,Low,RSA,0,Slice_B
TXN5936,17,Low,AES,0,Slice_A
TXN1890,11,Low,RSA,0,Slice_B
TXN6748,7,Low,AES,0,Slice_C
TXN1243,13,Medium,AES,1,Slice_C
TXN2684,16,Medium,AES,1,Slice_A
TXN4904,13,Low,RSA,0,Slice_A
TXN9545,21,Low,AES,0,Slice_A
TXN6447,19,Medium,RSA,1,Slice_C
TXN1120,13,Medium,AES,1,Slice_A
TXN1155,10,High,TDKE,1,Slice_C
TXN3624,26,Medium,AES,1,Slice_A
TXN4704,29,High,TDKE,1,Slice_B
TXN1890,17,Medium,RSA,1,Slice_C
TXN7669,17,Low,RSA,0,Slice_C
TXN8858,8,High,TDKE,1,Slice_C
TXN6072,15,High,TDKE,1,Slice_C
TXN7387,9,Low,AES,0,Slice_A
TXN9906,12,Medium,AES,1,Slice_C
TXN2338,24,Medium,RSA,1,Slice_A
TXN5245,18,Medium,RSA,1,Slice_B
TXN6789,28,Medium,AES,1,Slice_B
TXN4696,10,Low,AES,0,Slice_A
TXN6328,27,High,TDKE,1,Slice_A
TXN5904,28,Medium,RSA,1,Slice_A
TXN5475,11,High,TDKE,1,Slice_B
TXN2599,11,Low,AES,0,Slice_B
TXN3703,29,Medium,AES,1,Slice_C
TXN9507,7,Low,RSA,0,Slice_C
TXN9432,13,Medium,RSA,1,Slice_C
TXN9613,8,Medium,RSA,1,Slice_B
TXN9987,20,Low,AES,0,Slice_C
TXN8650,8,Medium,AES,1,Slice_C
TXN8574,30,Low,RSA,0,Slice_C
TXN9752,30,High,TDKE,1,Slice_A
TXN5729,14,High,TDKE,1,Slice_B
TXN2341,26,Medium,AES,1,Slice_C
TXN1490,12,High,TDKE,1,Slice_C
TXN2910,29,High,TDKE,1,Slice_A
TXN6878,25,Medium,AES,1,Slice_C
TXN1129,26,High,TDKE,1,Slice_C
TXN6882,5,High,TDKE,1,Slice_B
TXN1754,12,Medium,RSA,1,Slice_C
TXN8950,27,Medium,RSA,1,Slice_C
TXN5627,6,Medium,AES,1,Slice_B
TXN7420,27,High,TDKE,1,Slice_B
TXN2816,20,High,TDKE,1,Slice_C
TXN8688,14,Low,RSA,0,Slice_A
TXN1863,24,Medium,AES,1,Slice_C
TXN6774,22,Medium,RSA,1,Slice_B
TXN6454,24,High,TDKE,1,Slice_A
TXN7401,22,Low,RSA,0,Slice_A
TXN7080,30,Medium,AES,1,Slice_C
TXN7438,19,High,TDKE,1,Slice_C
TXN6274,8,Low,AES,0,Slice_A
TXN7779,27,Medium,AES,1,Slice_B
TXN2857,30,High,TDKE,1,Slice_A
TXN1952,23,Low,AES,0,Slice_A
TXN9800,12,High,TDKE,1,Slice_B
TXN4567,20,Low,RSA,0,Slice_C
TXN2323,26,Low,AES,0,Slice_C
TXN1394,20,Medium,AES,1,Slice_C
TXN6273,14,Low,AES,0,Slice_A
TXN3546,24,High,TDKE,1,Slice_C
TXN8088,27,Low,AES,0,Slice_A
TXN4239,11,Low,RSA,0,Slice_A
TXN2023,18,High,TDKE,1,Slice_C
TXN6976,28,Medium,AES,1,Slice_C
TXN2224,24,Low,RSA,0,Slice_C
TXN4021,15,Low,AES,0,Slice_C
TXN3411,12,High,TDKE,1,Slice_C
TXN9154,12,High,TDKE,1,Slice_A
TXN6062,13,High,TDKE,1,Slice_B
TXN8958,15,Low,RSA,0,Slice_B
TXN9182,7,High,TDKE,1,Slice_C
TXN7130,7,High,TDKE,1,Slice_B
TXN4932,27,High,TDKE,1,Slice_A
TXN2486,26,Medium,AES,1,Slice_A
TXN7169,22,Medium,RSA,1,Slice_B
TXN9847,19,Low,AES,0,Slice_C
TXN3053,30,Low,AES,0,Slice_A
TXN6056,5,Low,AES,0,Slice_B
TXN3932,22,High,TDKE,1,Slice_B
TXN6242,5,High,TDKE,1,Slice_B
TXN7824,6,Low,RSA,0,Slice_C
TXN6475,6,Medium,RSA,1,Slice_A
TXN9580,22,Medium,RSA,1,Slice_A
TXN4675,21,Medium,RSA,1,Slice_A
TXN4780,7,High,TDKE,1,Slice_A
TXN8808,9,High,TDKE,1,Slice_B
TXN8153,16,Medium,AES,1,Slice_C
TXN4304,14,High,TDKE,1,Slice_B
TXN4601,8,Low,AES,0,Slice_B
TXN6167,18,Low,RSA,0,Slice_C
TXN4208,26,Low,RSA,0,Slice_C
TXN9206,21,Medium,AES,1,Slice_B
TXN8042,24,Medium,AES,1,Slice_C
TXN5120,24,High,TDKE,1,Slice_C
TXN7242,26,High,TDKE,1,Slice_A
TXN1159,29,Medium,AES,1,Slice_B
TXN7055,11,Low,RSA,0,Slice_C
TXN5178,10,High,TDKE,1,Slice_A
TXN5347,21,High,TDKE,1,Slice_B
TXN1090,5,Low,AES,0,Slice_A
TXN4958,25,High,TDKE,1,Slice_C
TXN6250,22,Medium,AES,1,Slice_A
TXN3597,26,High,TDKE,1,Slice_A
TXN6124,12,Medium,AES,1,Slice_C
TXN4031,13,High,TDKE,1,Slice_C
TXN9044,21,Low,RSA,0,Slice_A
TXN6675,10,Medium,RSA,1,Slice_A
TXN5941,27,Low,RSA,0,Slice_A
TXN4809,10,Medium,RSA,1,Slice_C
TXN4256,30,Medium,RSA,1,Slice_A
TXN6816,28,High,TDKE,1,Slice_A
TXN4590,8,Medium,AES,1,Slice_C
TXN9462,11,High,TDKE,1,Slice_B
TXN1185,26,High,TDKE,1,Slice_A
TXN2487,14,High,TDKE,1,Slice_B
TXN7122,30,Medium,AES,1,Slice_A
TXN4521,11,Medium,RSA,1,Slice_C
TXN6515,9,High,TDKE,1,Slice_C
TXN9654,8,Medium,AES,1,Slice_A
TXN2396,21,Low,AES,0,Slice_B
TXN3351,9,Low,RSA,0,Slice_B
TXN7784,10,High,TDKE,1,Slice_C
TXN3538,9,Medium,RSA,1,Slice_A
TXN7221,15,Low,AES,0,Slice_B
TXN1824,28,High,TDKE,1,Slice_A
TXN9318,15,Low,AES,0,Slice_B
TXN9457,13,Low,AES,0,Slice_C
TXN5246,25,High,TDKE,1,Slice_C
TXN3363,18,High,TDKE,1,Slice_A
TXN6752,29,Medium,RSA,1,Slice_B
TXN7401,22,High,TDKE,1,Slice_B
TXN6791,8,Low,AES,0,Slice_C
TXN5124,16,High,TDKE,1,Slice_C
TXN6991,13,High,TDKE,1,Slice_C
TXN9396,16,Medium,RSA,1,Slice_C
TXN3460,20,Low,AES,0,Slice_B
TXN4296,12,High,TDKE,1,Slice_B
TXN1950,11,High,TDKE,1,Slice_B
TXN9835,16,Low,RSA,0,Slice_B
TXN8816,11,Medium,RSA,1,Slice_B
TXN6336,10,Low,RSA,0,Slice_B
TXN4470,24,High,TDKE,1,Slice_B
TXN6504,27,Medium,AES,1,Slice_B
TXN2328,25,High,TDKE,1,Slice_B
TXN8825,17,Medium,AES,1,Slice_A
TXN2971,29,Medium,RSA,1,Slice_C
TXN2097,13,Medium,AES,1,Slice_A
TXN7345,8,Low,RSA,0,Slice_A
TXN7533,17,High,TDKE,1,Slice_A
TXN8630,28,Low,AES,0,Slice_B
TXN9038,25,Medium,RSA,1,Slice_A
TXN4032,19,Low,AES,0,Slice_C
TXN3326,8,High,TDKE,1,Slice_B
TXN8573,5,High,TDKE,1,Slice_C
TXN8345,17,Low,AES,0,Slice_B
TXN3526,19,Low,AES,0,Slice_C
TXN9842,30,Medium,RSA,1,Slice_B
TXN4779,12,Medium,AES,1,Slice_A
TXN6918,27,High,TDKE,1,Slice_C
TXN9200,30,Low,AES,0,Slice_A
TXN8686,26,Low,RSA,0,Slice_A
TXN3853,7,Medium,RSA,1,Slice_B
TXN3803,10,Low,RSA,0,Slice_B
TXN8096,22,Medium,RSA,1,Slice_B
TXN7609,21,High,TDKE,1,Slice_A
TXN3876,10,Medium,AES,1,Slice_B
TXN5175,19,High,TDKE,1,Slice_B
TXN5290,29,Low,AES,0,Slice_B
TXN7363,13,Medium,AES,1,Slice_C
TXN2273,8,Low,AES,0,Slice_A
TXN8338,6,High,TDKE,1,Slice_A
TXN1407,27,Medium,RSA,1,Slice_A
TXN9382,24,Medium,AES,1,Slice_A
TXN6508,5,High,TDKE,1,Slice_B
TXN1431,17,Medium,RSA,1,Slice_B
TXN6395,27,Low,AES,0,Slice_B
TXN6301,20,Medium,RSA,1,Slice_A
TXN4139,14,High,TDKE,1,Slice_A
TXN9198,24,Medium,RSA,1,Slice_A
TXN1349,7,High,TDKE,1,Slice_B
TXN1964,8,High,TDKE,1,Slice_C
TXN5159,6,Medium,RSA,1,Slice_C
TXN9829,8,High,TDKE,1,Slice_C
TXN8928,20,Medium,AES,1,Slice_C
TXN9307,23,Medium,AES,1,Slice_A
TXN8578,5,Medium,AES,1,Slice_B
TXN4173,26,Low,RSA,0,Slice_C
TXN3018,5,High,TDKE,1,Slice_C
TXN7336,12,Medium,RSA,1,Slice_C
TXN4752,14,Medium,RSA,1,Slice_B
TXN4595,7,Medium,AES,1,Slice_A
TXN5584,20,Low,RSA,0,Slice_A
TXN5487,15,Medium,RSA,1,Slice_A
TXN3556,20,Medium,RSA,1,Slice_A
TXN3982,27,High,TDKE,1,Slice_C
TXN6241,7,High,TDKE,1,Slice_A
TXN1500,6,High,TDKE,1,Slice_C
TXN7711,21,Medium,AES,1,Slice_B
TXN3023,22,Low,RSA,0,Slice_B
TXN7285,9,Medium,RSA,1,Slice_A
TXN5848,28,High,TDKE,1,Slice_A
TXN1906,27,Low,RSA,0,Slice_A
TXN7516,22,Low,RSA,0,Slice_C
TXN2713,24,High,TDKE,1,Slice_C
TXN9514,26,Medium,AES,1,Slice_B
TXN7559,15,Medium,RSA,1,Slice_C
TXN1719,21,Low,RSA,0,Slice_C
TXN9924,17,Low,AES,0,Slice_C
TXN6993,23,Low,AES,0,Slice_A
TXN9143,7,Medium,AES,1,Slice_A
TXN4611,23,Medium,AES,1,Slice_B
TXN9859,29,High,TDKE,1,Slice_C
TXN2703,27,Medium,RSA,1,Slice_C
TXN1284,8,High,TDKE,1,Slice_C
TXN2446,29,Medium,AES,1,Slice_A
TXN5893,7,High,TDKE,1,Slice_C
TXN2155,20,Medium,RSA,1,Slice_A
TXN6486,30,Medium,AES,1,Slice_B
TXN9084,26,Medium,AES,1,Slice_B
TXN1335,27,Low,AES,0,Slice_C
TXN4276,10,Low,AES,0,Slice_B
TXN2358,17,Medium,RSA,1,Slice_C
TXN4297,28,High,TDKE,1,Slice_B
TXN6810,23,Low,AES,0,Slice_C
TXN8735,20,High,TDKE,1,Slice_C
TXN3680,9,Medium,RSA,1,Slice_B
TXN4788,30,Medium,RSA,1,Slice_A
TXN1472,10,High,TDKE,1,Slice_A
TXN4250,18,Low,RSA,0,Slice_C
TXN8336,23,Low,AES,0,Slice_C
TXN2421,7,Low,RSA,0,Slice_C
TXN5728,19,Medium,RSA,1,Slice_A
TXN7662,21,High,TDKE,1,Slice_B
TXN8036,21,Low,AES,0,Slice_A
TXN1770,20,Medium,AES,1,Slice_B
TXN5867,26,Medium,RSA,1,Slice_B
TXN7920,28,High,TDKE,1,Slice_B
TXN6006,27,High,TDKE,1,Slice_A
TXN8875,30,Low,AES,0,Slice_B
TXN8889,21,Medium,AES,1,Slice_A
TXN9053,18,High,TDKE,1,Slice_A
TXN8562,21,High,TDKE,1,Slice_C
TXN1609,28,High,TDKE,1,Slice_B
TXN7969,21,Medium,AES,1,Slice_A
TXN3616,11,Low,RSA,0,Slice_B
TXN3987,5,Low,RSA,0,Slice_C
TXN5905,9,High,TDKE,1,Slice_C
TXN4922,29,High,TDKE,1,Slice_C
TXN2182,23,Medium,RSA,1,Slice_C
TXN4304,23,High,TDKE,1,Slice_B
TXN9928,9,Medium,AES,1,Slice_B
TXN1936,29,Medium,AES,1,Slice_B
TXN9413,10,Low,RSA,0,Slice_A
TXN9255,25,Low,AES,0,Slice_A
TXN7138,28,Medium,RSA,1,Slice_C
TXN3633,26,Low,AES,0,Slice_C
TXN5215,17,Medium,RSA,1,Slice_C
TXN2548,8,Medium,RSA,1,Slice_C
TXN4080,29,High,TDKE,1,Slice_B
TXN4611,19,Low,RSA,0,Slice_A
TXN4813,30,Medium,RSA,1,Slice_B
TXN2057,18,High,TDKE,1,Slice_C
TXN6035,18,High,TDKE,1,Slice_C
TXN8716,24,Medium,AES,1,Slice_B
TXN8718,9,Medium,RSA,1,Slice_C
TXN3192,18,Low,RSA,0,Slice_B
TXN3498,23,Low,RSA,0,Slice_A
TXN7942,17,Low,RSA,0,Slice_A
TXN7125,15,Low,RSA,0,Slice_C
TXN8681,7,Medium,RSA,1,Slice_A
TXN1349,24,High,TDKE,1,Slice_B
TXN5654,27,Medium,RSA,1,Slice_C
TXN5841,12,Medium,AES,1,Slice_C
TXN2764,16,High,TDKE,1,Slice_A
TXN6178,8,High,TDKE,1,Slice_C
TXN7272,20,High,TDKE,1,Slice_B
TXN4914,11,High,TDKE,1,Slice_C
TXN9464,29,High,TDKE,1,Slice_A
TXN8053,18,Low,AES,0,Slice_C
TXN8678,11,Low,RSA,0,Slice_C
TXN5795,16,High,TDKE,1,Slice_A
TXN7444,15,High,TDKE,1,Slice_A
TXN5265,24,High,TDKE,1,Slice_A
TXN3064,26,Low,RSA,0,Slice_C
TXN6010,21,Low,AES,0,Slice_A
TXN3358,22,Medium,AES,1,Slice_A
TXN1449,26,Low,AES,0,Slice_B
TXN7353,6,Medium,RSA,1,Slice_C
TXN9313,28,High,TDKE,1,Slice_B
TXN7801,8,High,TDKE,1,Slice_B
TXN3681,9,High,TDKE,1,Slice_A
TXN6955,14,Low,AES,0,Slice_C
TXN7496,19,Low,RSA,0,Slice_A
TXN6106,19,Medium,RSA,1,Slice_B
TXN2463,12,Low,AES,0,Slice_C
TXN1162,30,High,TDKE,1,Slice_B
TXN9229,19,High,TDKE,1,Slice_B
TXN8798,15,Low,AES,0,Slice_C
TXN4676,11,Low,AES,0,Slice_C
TXN5433,10,Low,AES,0,Slice_C
TXN1160,6,Medium,AES,1,Slice_B
TXN2819,10,High,TDKE,1,Slice_B
TXN3565,21,Medium,AES,1,Slice_A
TXN6798,13,Medium,RSA,1,Slice_A
TXN7553,23,Medium,RSA,1,Slice_C
TXN5545,22,High,TDKE,1,Slice_B
TXN2946,10,Medium,RSA,1,Slice_B
TXN1993,22,Medium,AES,1,Slice_B
TXN1034,27,Medium,RSA,1,Slice_A
TXN5344,16,Medium,AES,1,Slice_C
TXN8058,10,Medium,RSA,1,Slice_A
TXN4061,28,Low,AES,0,Slice_C
TXN5289,23,Low,AES,0,Slice_A
TXN8168,12,Medium,AES,1,Slice_A
TXN8063,20,High,TDKE,1,Slice_B
TXN3475,8,High,TDKE,1,Slice_C
TXN1217,23,High,TDKE,1,Slice_B
TXN4708,12,Low,RSA,0,Slice_A
TXN5061,21,Low,AES,0,Slice_A
TXN8893,22,Low,RSA,0,Slice_A
TXN8379,21,Medium,RSA,1,Slice_C
TXN1112,28,Medium,RSA,1,Slice_B
TXN8546,6,Low,RSA,0,Slice_C
TXN3444,24,High,TDKE,1,Slice_A
TXN6286,25,Low,RSA,0,Slice_B
TXN6490,16,Medium,RSA,1,Slice_A
TXN4652,25,Low,RSA,0,Slice_B
TXN1152,9,Low,AES,0,Slice_B
TXN1022,25,Low,RSA,0,Slice_B
TXN7502,28,Medium,AES,1,Slice_B
TXN9182,22,High,TDKE,1,Slice_C
TXN8124,7,Low,AES,0,Slice_A
TXN2939,30,Medium,RSA,1,Slice_B
TXN4301,27,High,TDKE,1,Slice_C
TXN2200,8,Low,AES,0,Slice_B
TXN5438,10,High,TDKE,1,Slice_C
TXN7232,30,Low,RSA,0,Slice_A
TXN3644,27,Low,RSA,0,Slice_B
TXN1400,23,Low,AES,0,Slice_A
TXN5476,24,Low,RSA,0,Slice_A
TXN4125,18,Low,RSA,0,Slice_B
TXN3185,8,Medium,RSA,1,Slice_C
TXN4197,14,High,TDKE,1,Slice_C
TXN2978,26,Medium,AES,1,Slice_B
TXN7159,28,High,TDKE,1,Slice_C
TXN9535,17,Medium,RSA,1,Slice_C
TXN6017,21,High,TDKE,1,Slice_B
TXN4804,20,High,TDKE,1,Slice_A
TXN4109,11,Low,AES,0,Slice_A
TXN1478,26,High,TDKE,1,Slice_C
TXN3016,12,Low,RSA,0,Slice_C
TXN1970,15,Low,AES,0,Slice_B
TXN2234,12,Medium,AES,1,Slice_A
TXN9398,12,High,TDKE,1,Slice_A
TXN6124,26,High,TDKE,1,Slice_A
TXN6498,22,High,TDKE,1,Slice_C
TXN2137,15,High,TDKE,1,Slice_A
TXN8428,25,Low,RSA,0,Slice_C
TXN6453,23,Low,RSA,0,Slice_B
TXN9628,13,Medium,AES,1,Slice_C
TXN5238,6,High,TDKE,1,Slice_C
TXN5463,14,Low,AES,0,Slice_B
TXN1765,21,Low,AES,0,Slice_C
TXN1195,6,Medium,AES,1,Slice_C
TXN5784,12,Medium,AES,1,Slice_B
TXN5271,26,Medium,AES,1,Slice_B
TXN7019,16,Low,RSA,0,Slice_B
TXN3709,22,Low,RSA,0,Slice_B
TXN7340,20,Medium,AES,1,Slice_C
TXN3525,12,Medium,AES,1,Slice_B
TXN5874,21,Low,RSA,0,Slice_B
TXN1127,15,Medium,RSA,1,Slice_B
TXN7038,7,Low,RSA,0,Slice_A
TXN1430,7,Medium,AES,1,Slice_B
TXN3703,19,High,TDKE,1,Slice_A
TXN5924,14,High,TDKE,1,Slice_C
TXN9971,14,High,TDKE,1,Slice_C
TXN4923,15,Medium,AES,1,Slice_C
TXN7392,19,Medium,RSA,1,Slice_C
TXN9421,22,Medium,AES,1,Slice_B
TXN6579,6,Medium,AES,1,Slice_C
TXN3083,6,Medium,RSA,1,Slice_C
TXN5889,23,High,TDKE,1,Slice_A
TXN6438,26,High,TDKE,1,Slice_A
TXN6824,5,Medium,AES,1,Slice_C
TXN9529,27,Low,AES,0,Slice_C
TXN6635,6,Low,RSA,0,Slice_B
TXN4857,14,High,TDKE,1,Slice_A
